Mcode,Dist,Picture,Format,Rtg,Rel Date,Prod Co,Domestic   Gross,International   Gross,Worldwide   Gross,Dom   Locs,Opng Wknd   Gross,Wknd   Days,Wknd   Multi,Wk   Multi,Run-  time,Genre,TM,CS,Pattern,Desc
20070397,CCF,Soulmate,,NR,09/23/16,,"$257,933","$25,162,016","$25,419,949",23,"$101,890",3,,,1:50,Drama,,,Limited,
20049608,WB,Storks (Ani),3D,PG,09/23/16,WAG,"$72,692,137","$110,984,873","$183,677,010",3922,"$21,311,407",3,3.40,2.90,1:27,"Anim, Child/Fam",64,A-,Wide,
20068608,A24,American Honey,,R,09/30/16,,"$663,246","$280,080","$943,326",4,"$71,203",3,,,2:38,Drama,81,,Exclusive,NYC & LA
20069892,FRE,"Clinton, Inc.",,PG13,09/30/16,,"$20,716",,"$20,716",20,"$14,581",3,,,1:27,Doc,,,Limited,
20069656,MAG,Danny Says,,NR,09/30/16,,"$44,213",,"$44,213",16,"$11,244",3,,,1:45,Doc,56,,Limited,
20059510,LIO,Deepwater Horizon,IMAX,PG13,09/30/16,,"$61,433,527","$57,373,863","$118,807,390",3259,"$20,223,544",3,3.00,2.30,1:47,"Drama, Act/Adv",82,A-,Wide,
20067531,BLE,Denial,,PG13,09/30/16,,"$4,073,489","$2,736,541","$6,810,030",5,"$93,728",3,,,1:50,Drama,72,,Exclusive,
20070395,CHN,I Belonged To You,,NR,09/30/16,,"$744,541","$122,049,988","$122,794,529",50,"$311,739",3,,,1:51,Rom Com,,,Limited,
20069910,LIO,L.O.R.D.: Legend Of Ravaging Dynasties,3D,NR,09/30/16,,"$348,918","$57,618,412","$57,967,330",53,"$170,332",3,,,1:53,"Drama, Act/Adv, Art/For",,,Limited,
20069666,FIP,M.S. Dhoni: The Untold Story,,NR,09/30/16,,"$1,801,550",,"$1,801,550",256,"$1,108,650",3,,,3:04,"Drama, Art/For",,,Limited,
20071230,MBF,"Man Called Ove, A",,PG13,09/30/16,,"$3,479,315",,"$3,479,315",9,"$54,608",3,,,,"Comedy, Art/For, Drama",,,Exclusive,NY/LA
20057628,REL,Masterminds - REL,,PG13,09/30/16,,"$17,356,894","$13,408,873","$30,765,767",3042,"$6,541,205",3,2.70,2.00,1:34,"Comedy, Act/Adv",38,B-,Wide,
20051749,FOX,Miss Peregrine's Home For Peculiar Children,3D,PG13,09/30/16,,"$87,242,834","$204,644,120","$291,886,954",3522,"$28,871,140",3,3.00,2.40,2:07,"Sci/Fant, Act/Adv, Child/Fam",64,B+,Wide,
20070396,WLG,Operation Mekong,,NR,09/30/16,,"$800,012","$179,241,491","$180,041,503",25,"$85,082",3,,,2:04,Act/Adv,,,Limited,
20071113,IP,13th,,,10/07/16,,,,,,,3,,,,Doc,,,Limited,
20068748,FXS,"Birth Of A Nation, The",,R,10/07/16,,"$15,861,566","$456,088","$16,317,654",2105,"$7,004,254",3,2.30,1.70,2:00,"Drama, Period, Urb/Eth",78,A,Wide,
20064028,UNI,"Girl On The Train, The",,R,10/07/16,DW,"$75,347,390","$97,245,655","$172,593,045",3144,"$24,536,265",3,3.10,2.20,1:52,"Susp/Th, Drama",43,B-,Wide,
20069789,LGP,"Great Gilly Hopkins, The",,PG,10/07/16,,"$17,798","$43,166","$60,964",22,"$6,802",3,,,1:37,Drama,60,,Limited,
20067668,LIO,Middle School: The Worst Years Of My Life,,PG,10/07/16,,"$20,007,149","$2,997,992","$23,005,141",2822,"$6,878,437",3,2.90,2.10,1:32,Comedy,59,A-,Wide,
20070394,DRM,Mission Milano,,NR,10/07/16,,"$60,213","$39,689,503","$39,749,716",11,"$24,185",3,,,1:43,Drama,,,Limited,
20069968,ABR,Newtown,,NR,10/07/16,,"$14,119",,"$14,119",2,,3,,,,Doc,93,,Exclusive,
20065689,IMX,Voyage Of Time: The IMAX Experience,IMAX,G,10/07/16,,"$290,086",,"$290,086",14,"$50,404",3,,,0:40,Doc,94,,Limited,
20069928,FUN,Shin Godzilla,,NR,10/11/16,,"$1,494,688",,"$1,494,688",490,"$455,036",3,,,,Act/Adv,81,,Limited,
20049587,WB,"Accountant, The",,R,10/14/16,,"$86,260,045","$69,262,182","$155,522,227",3332,"$24,710,273",3,3.50,2.50,2:08,"Act/Adv, Drama, Susp/Th",49,A,Wide,
20063231,IFC,Certain Women,,R,10/14/16,,"$1,068,054",,"$1,068,054",5,"$60,898",3,,,1:47,Drama,96,,Exclusive,
20069885,IDP,Coming Through The Rye,,PG13,10/14/16,,"$20,180",,"$20,180",1,"$3,761",3,,,1:37,Drama,92,,Exclusive,
20066970,STX,Desierto,,R,10/14/16,,"$2,002,036","$2,905,197","$4,907,233",73,"$514,282",3,,,1:34,"Susp/Th, Art/For",59,,Limited,
20063628,UNI,Kevin Hart: What Now?,,R,10/14/16,,"$23,591,043","$24,549","$23,615,592",2567,"$11,767,210",3,2.00,1.60,1:36,"Doc, Comedy",78,A-,Wide,
20069866,LIO,"Leyenda Del Chupacabras, La",,PG,10/14/16,,"$602,547",,"$602,547",166,"$369,671",3,,,,"Comedy, Anim",,,Limited,
20028811,ORF,Max Steel,,PG13,10/14/16,,"$3,818,664","$3,357,015","$7,175,679",2034,"$2,182,216",3,1.70,1.40,1:40,"Sci/Fant, Act/Adv",,B,Wide,
20069658,ROA,Priceless - ROA,,PG13,10/14/16,,"$1,499,605",,"$1,499,605",303,"$707,021",3,,,1:37,Drama,,,Limited,
20069512,LIO,American Pastoral,,R,10/21/16,,"$544,098","$1,302,599","$1,846,697",50,"$149,038",3,,,2:06,Drama,17,,Limited,
20071236,KIN,Fire At Sea,,NR,10/21/16,,"$120,933",,"$120,933",3,,3,,,1:48,"Doc, Art/For",,,Exclusive,NY
20069661,MAG,"Handmaiden, The",,NR,10/21/16,,"$2,006,788",,"$2,006,788",5,"$92,129",3,,,2:25,"Drama, Art/For",94,,Exclusive,
20069560,PFX,I'm Not Ashamed,,PG13,10/21/16,,"$2,082,980",,"$2,082,980",505,"$927,161",3,2.20,1.80,1:52,Drama,40,,Wide,
20066168,FWD,In A Valley Of Violence,,R,10/21/16,BLP,"$53,647",,"$53,647",33,"$29,343",3,,,1:44,Western,78,,Limited,
20069916,IDP,It Had To Be You - IDP,,R,10/21/16,,"$7,162",,"$7,162",2,"$5,302",3,,,1:25,Rom Com,,,Exclusive,
20054888,PAR,Jack Reacher: Never Go Back,IMAX,PG13,10/21/16,,"$58,697,076","$102,787,113","$161,484,189",3780,"$22,872,490",3,2.60,1.90,1:58,"Act/Adv, Susp/Th",40,B+,Wide,
20069919,SON,"Jeremias, El",,PG13,10/21/16,,"$650,465","$1,947,279","$2,597,744",192,"$314,109",3,,,,"Comedy, Child/Fam",,,Limited,
20056792,FOX,Keeping Up With The Joneses,,PG13,10/21/16,,"$14,904,426","$13,559,019","$28,463,445",3022,"$5,461,475",3,2.70,2.00,1:41,"Comedy, Act/Adv",18,B-,Wide,
20069908,IFC,King Cobra,,NR,10/21/16,,"$74,712","$18,032","$92,744",2,"$11,624",3,,,1:31,Drama,55,,Exclusive,
20069680,A24,Moonlight - A24,,R,10/21/16,,"$27,854,934","$36,417,809","$64,272,743",4,"$402,075",3,,,1:50,Drama,99,,Exclusive,NYC & LA
20057890,UNI,Ouija: Origin Of Evil,,PG13,10/21/16,BLP,"$35,144,505","$46,561,241","$81,705,746",3167,"$14,065,500",3,2.50,2.00,1:39,"Horror, Susp/Th",82,C,Wide,
20068628,LIO,Tyler Perry's Boo! A Madea Halloween,,PG13,10/21/16,,"$73,206,343","$1,615,066","$74,821,409",2260,"$28,501,448",3,2.60,2.10,1:43,"Comedy, Urb/Eth",26,A,Wide,
20069901,LGP,"Whole Truth, The",,R,10/21/16,,"$19,265","$2,335,466","$2,354,731",15,"$7,321",3,,,1:34,"Susp/Th, Drama",32,,Limited,
20069906,A24,Oasis: Supersonic,,R,10/26/16,,"$242,867","$824,765","$1,067,632",106,"$16,880",3,,,,Doc,85,,Limited,
20069962,FIP,Ae Dil Hai Mushkil,,NR,10/28/16,,"$4,264,983",,"$4,264,983",302,"$2,191,280",3,,,2:36,"Drama, Music",,,Limited,
20070392,CCF,Crosscurrent,,NR,10/28/16,,"$13,392","$469,934","$483,326",3,"$2,425",3,,,1:56,Drama,,,Limited,
20069761,MAG,Gimme Danger,,R,10/28/16,,"$440,627","$509,413","$950,040",3,"$44,725",3,,,1:48,Doc,93,,Exclusive,NYC
20052129,SON,Inferno,IMAX,PG13,10/28/16,,"$34,343,574","$185,677,685","$220,021,259",3576,"$14,860,425",3,2.30,1.70,2:01,Susp/Th,20,B+,Wide,
20070393,CHN,Mr. Donkey,,NR,10/28/16,,"$356,255","$25,534,243","$25,890,498",20,"$86,866",3,,,1:52,Drama,,,Limited,
20070932,OTH,Other Grosses - 2016,,,11/01/16,,"$70,300,000",,"$70,300,000",,"$15,000,000",3,,,,Special,,,Not Set,
20068868,SCL,"Eagle Huntress, The",,G,11/02/16,,"$3,170,351","$340,387","$3,510,738",3,"$52,574",3,,,1:27,Doc,95,,Exclusive,NYC & LA
20062028,LIO,Hacksaw Ridge,,R,11/02/16,,"$67,209,615","$120,865,717","$188,075,332",3,"$15,190,758",3,,,2:11,"Drama, Act/Adv, War",87,A,Exclusive,NY/LA
20063448,ANC,Army Of One,,R,11/04/16,,"$4,269","$311,103","$315,372",10,"$2,869",3,,,,Comedy,,,Limited,
20069917,FRE,"Charnel House, The",,R,11/04/16,,"$5,477",,"$5,477",10,"$4,518",3,,,1:33,"Susp/Th, Drama",,,Limited,
20051828,DIS,Doctor Strange,IMAX 3D,PG13,11/04/16,MVL,"$232,641,920","$445,100,000","$677,741,920",3882,"$85,058,311",3,2.70,2.10,2:10,"Act/Adv, Sci/Fant, Special",90,A,Wide,
20069089,FOC,Loving,,PG13,11/04/16,,"$7,751,969","$3,060,183","$10,812,152",4,"$159,615",3,,,2:03,Drama,89,,Exclusive,
20069831,MAG,Peter And The Farm,,NR,11/04/16,,"$18,123",,"$18,123",1,"$3,844",3,,,1:32,Doc,100,,Limited,
20070387,ASI,Someone To Talk To,,NR,11/04/16,,"$34,818","$3,083,249","$3,118,067",44,"$16,574",3,,,1:49,Rom Dram,,,Limited,
20047564,FOX,Trolls (Ani),3D,PG,11/04/16,DWA,"$153,782,444","$190,869,381","$344,651,825",4060,"$46,581,142",3,3.30,2.60,1:40,"Anim, Child/Fam",73,A,Wide,
20063810,UNI,Almost Christmas,,PG13,11/11/16,,"$42,158,780","$422,140","$42,580,920",2376,"$15,134,235",3,2.80,2.30,1:52,"Comedy, Urb/Eth",43,A-,Wide,
20057568,PAR,Arrival,,PG13,11/11/16,,"$100,546,139","$98,335,648","$198,881,787",2317,"$24,074,047",3,4.20,3.20,1:56,Sci/Fant,93,B,Wide,
20059949,SON,Billy Lynn's Long Halftime Walk,3D,R,11/11/16,,"$1,738,477","$25,305,506","$27,043,983",2,"$114,129",3,,,1:50,"Drama, War",48,C,Exclusive,
20069601,SCL,Elle,,R,11/11/16,,"$2,341,534","$9,881,753","$12,223,287",2,"$50,934",3,,,2:10,"Drama, Susp/Th",93,,Exclusive,
20069927,A24,"Monster, The - A24",,R,11/11/16,,"$12,544",,"$12,544",18,"$6,624",3,,,1:31,Horror,79,,Limited,
20070068,WB,"Polar Express, The - 2016 Reissue",IMAX 3D,G,11/11/16,CR,"$1,095,154","$455,020","$1,550,174",,,3,,,1:40,"Anim, Child/Fam",,A+,Limited,
20064068,EUR,Shut In,,PG13,11/11/16,,"$6,900,335","$4,746,489","$11,646,824",2058,"$3,613,567",3,1.90,1.60,1:31,Susp/Th,9,C,Wide,
20063829,ORF,Bleed For This,,R,11/18/16,,"$5,083,906","$574,056","$5,657,962",1549,"$2,366,810",3,2.10,1.50,1:56,"Drama, Sports",64,A,Wide,
20069485,STX,"Edge Of Seventeen, The",,R,11/18/16,,"$14,431,633","$4,372,015","$18,803,648",1945,"$4,754,215",3,3.00,2.00,1:44,"Drama, Comedy",95,A,Wide,
20055550,WB,Fantastic Beasts And Where To Find Them,IMAX 3D,PG13,11/18/16,,"$234,066,778","$580,112,373","$814,179,151",4144,"$74,403,387",3,3.10,2.10,2:13,"Sci/Fant, Act/Adv, Child/Fam",76,A,Wide,
20070386,WLG,I am Not Madame Bovary,,,11/18/16,,"$437,260","$70,725,455","$71,162,715",38,"$181,135",3,,,2:04,"Drama, Comedy",,,Limited,
20069900,LGP,Life On The Line,,R,11/18/16,,"$13,012","$92,067","$105,079",11,"$4,569",3,,,1:38,"Drama, Act/Adv",,,Limited,
20069499,ROA,Manchester By The Sea,,R,11/18/16,,"$47,695,371","$29,313,170","$77,008,541",4,"$256,498",3,,,2:15,Drama,99,,Exclusive,
20063928,FOC,Nocturnal Animals,,R,11/18/16,,"$10,663,357","$18,589,621","$29,252,978",37,"$492,648",3,,,1:55,Susp/Th,73,,Limited,
20069909,MAG,Officer Downe,,R,11/18/16,,$850,,$850,2,$470,3,,,1:28,Act/Adv,50,,Limited,
20069897,HTR,"Take, The",,R,11/18/16,,"$50,269","$13,609,219","$13,659,488",100,"$41,546",3,,,1:32,"Drama, Act/Adv, Art/For",45,,Limited,
20069491,PAR,Allied,,R,11/23/16,,"$40,098,064","$79,421,959","$119,520,023",3160,"$12,701,743",3,3.20,2.40,2:04,"Rom Dram, Susp/Th",62,B,Wide,
20067508,BG,Bad Santa 2,,R,11/23/16,,"$17,782,176","$6,808,909","$24,591,085",2920,"$6,176,680",3,2.90,2.20,1:27,Comedy,25,C+,Wide,
20051231,DIS,Moana (Ani),3D,PG,11/23/16,DSA,"$248,757,044","$393,613,449","$642,370,493",3875,"$56,631,401",3,4.40,3.80,1:43,"Anim, Child/Fam",98,A,Wide,
20069624,FOX,Rules Don't Apply,,PG13,11/23/16,,"$3,652,206","$98,551","$3,750,757",2382,"$1,589,625",3,2.30,1.70,2:07,Rom Dram,57,B-,Wide,
20069902,IFC,Evolution - IFC,,NR,11/25/16,,"$25,154",,"$25,154",3,,3,,,1:22,"Drama, Art/For",78,B+,Exclusive,
20057668,WEI,Lion,,PG13,11/25/16,,"$51,739,495","$88,032,334","$139,771,829",4,"$123,360",3,,,1:58,Drama,77,,Exclusive,
20068751,EUR,Miss Sloane,,R,11/25/16,,"$3,500,605","$5,893,969","$9,394,574",3,"$59,797",3,,,2:12,"Drama, Susp/Th",72,A-,Exclusive,
20070385,ZEI,Old Stone,,NR,11/30/16,,"$11,167",,"$11,167",1,"$1,676",3,,,1:20,Susp/Th,,,Exclusive,NY
20069923,FRE,Believe,,PG,12/02/16,,"$890,303",,"$890,303",638,"$477,387",3,1.90,1.30,1:59,Drama,,,Wide,
20069918,SON,"Duelist, The",,R,12/02/16,,"$13,308","$5,958,661","$5,971,969",4,"$13,308",3,,,1:49,"Drama, Art/For",46,,Limited,
20069862,MAG,"Eyes Of My Mother, The",,R,12/02/16,,"$27,099",,"$27,099",5,"$8,908",3,,,1:17,Drama,75,,Exclusive,
20054628,HTR,Incarnate,,PG13,12/02/16,BLP,"$4,799,774","$4,753,993","$9,553,767",1737,"$2,534,884",3,1.90,1.50,1:27,"Susp/Th, Horror",21,C-,Wide,
20069879,FXS,Jackie,,R,12/02/16,,"$13,960,394","$23,161,435","$37,121,829",5,"$278,715",3,,,1:40,Drama,85,,Exclusive,
20069851,LGP,Man Down,,R,12/02/16,,"$454,490","$20,203","$474,693",237,"$262,959",3,,,1:30,"Drama, Act/Adv",10,,Limited,
20070383,WLG,Sky On Fire,,NR,12/02/16,,"$78,373","$5,569,711","$5,648,084",21,"$39,590",3,,,1:40,Act/Adv,,,Limited,
20070384,ASI,Suddenly Seventeen,,NR,12/02/16,,"$2,087","$18,866,358","$18,868,445",15,"$1,394",3,,,1:30,Rom Com,,,Limited,
20069904,IFC,Things To Come,,PG13,12/02/16,,"$388,140","$4,130,976","$4,519,116",3,"$31,936",3,,,1:42,"Drama, Art/For",100,,Exclusive,
20069964,IDP,Burn Country,,,12/03/16,,"$13,509",,"$13,509",9,,3,,,1:42,"Drama, Susp/Th",,,Limited,
20062308,WEI,"Founder, The",,PG13,12/07/16,,"$12,786,243","$11,335,192","$24,121,435",1,,3,,,1:55,"Bio, Drama",78,,Exclusive,Academy Qualifying Run
20070897,MBF,"Brand New Testament, The",,,12/09/16,,"$127,910","$10,235,291","$10,363,201",5,"$10,422",3,,,,"Comedy, Art/For",,,Exclusive,NY/LA
20069500,MAG,Harry Benson: Shoot First,,,12/09/16,,"$18,092","$5,937","$24,029",4,"$4,798",3,,,1:29,Doc,75,,Limited,
20058391,LIO,La La Land,IMAX,PG13,12/09/16,,"$151,101,803","$293,659,283","$444,761,086",5,"$881,104",3,,,2:08,"Rom Dram, Music",95,,Exclusive,
20069248,PAR,Office Christmas Party,,R,12/09/16,,"$54,767,494","$59,733,805","$114,501,299",3210,"$16,890,204",3,3.20,2.40,1:45,Comedy,43,B,Wide,
20070382,WLG,Sword Master,,NR,12/09/16,,"$75,785","$14,878,037","$14,953,822",29,"$39,870",3,,,1:48,Act/Adv,,,Limited,
20066268,WB,Collateral Beauty,,PG13,12/16/16,NLV,"$31,016,021","$57,559,191","$88,575,212",3028,"$7,102,085",3,4.40,2.80,1:37,Drama,13,A-,Wide,
20069524,PAR,Fences,,PG13,12/16/16,,"$57,682,904","$6,791,104","$64,474,008",4,"$129,462",3,,,2:18,Drama,93,A-,Exclusive,NYC & LA
20069871,MAG,"Kind Of Murder, A",,R,12/16/16,,"$1,334","$78,327","$79,661",3,$978,3,,,1:38,"Susp/Th, Drama",40,,Limited,
20070900,ORC,Neruda,,,12/16/16,,"$941,537","$2,905,726","$3,847,263",3,"$29,402",3,,,,"Drama, Art/For",,,Limited,
20057768,DIS,Rogue One: A Star Wars Story,IMAX 3D,PG13,12/16/16,,"$532,177,324","$523,879,949","$1,056,057,273",4157,"$155,081,681",3,3.40,2.40,2:13,"Sci/Fant, Act/Adv, Special",84,A,Wide,
20024266,LGP,Solace,,R,12/16/16,,"$18,780","$22,053,493","$22,072,273",13,"$8,150",3,,,1:41,"Susp/Th, Drama",24,,Limited,
20070381,CHN,"Wasted Times, The",,NR,12/16/16,,"$386,900","$17,700,989","$18,087,889",20,"$95,507",3,,,2:03,Drama,,,Limited,
20051111,FOX,Assassin's Creed,3D,PG13,12/21/16,,"$54,647,948","$186,714,650","$241,362,598",2902,"$14,800,946",3,3.70,2.30,1:55,"Sci/Fant, Act/Adv",16,B+,Wide,
20069992,IFC,"Autopsy Of Jane Doe, The",,R,12/21/16,,"$95,304",,"$95,304",1,"$4,087",3,,,1:39,Horror,87,,Exclusive,NYC
20070772,UTV,Dangal,,,12/21/16,,"$12,369,773","$271,215,183","$283,584,956",331,"$4,239,996",3,,,2:41,Drama,,,Limited,
20069652,SCL,Julieta,,R,12/21/16,,"$1,490,948","$20,841,812","$22,332,760",3,"$83,738",3,,,1:39,"Drama, Art/For",,,Exclusive,NYC & LA
20031676,SON,Passengers - SON,3D,PG13,12/21/16,,"$100,014,699","$203,129,453","$303,144,152",3478,"$22,390,906",3,4.50,2.60,1:56,"Sci/Fant, Rom Dram",31,B,Wide,
20065449,LIO,Patriots Day,,R,12/21/16,,"$31,886,361","$19,045,109","$50,931,470",7,"$237,059",3,,,2:13,Drama,78,A+,Exclusive,NYC-LA-BOSTON
20055411,UNI,Sing (Ani),3D,PG,12/21/16,ILL,"$270,526,295","$363,800,000","$634,326,295",4022,"$54,931,630",3,4.90,2.60,1:50,"Anim, Child/Fam",69,A,Wide,
20056693,FOC,"Monster Calls, A",,PG13,12/23/16,,"$3,740,823","$41,860,043","$45,600,866",4,"$38,267",4,,,1:48,"Drama, Sci/Fant",89,A,Exclusive,
20067331,PAR,Silence,,R,12/23/16,,"$7,100,177","$21,914,786","$29,014,963",4,"$163,618",4,,,2:39,"Drama, Period",86,,Exclusive,
20066108,FOX,Why Him?,,R,12/23/16,,"$60,323,786","$57,710,487","$118,034,273",2917,"$15,536,420",4,3.90,2.50,1:51,"Comedy, Rom Com",40,B+,Wide,
20066669,FOX,Hidden Figures,,PG,12/25/16,,"$169,673,297","$66,343,320","$236,016,617",25,"$838,571",4,,,2:07,Drama,93,A+,Limited,
20048148,WB,Live By Night,,R,12/25/16,,"$10,378,555","$12,425,781","$22,804,336",4,"$48,844",4,,,2:09,"Drama, Act/Adv, Susp/Th",34,B,Limited,
20069608,SCL,Toni Erdmann,,R,12/25/16,,"$1,479,387","$13,822,295","$15,301,682",3,"$29,170",4,,,2:42,"Drama, Art/For",93,,Exclusive,NYC & LA
20069674,A24,20th Century Women,,R,12/28/16,,"$5,664,764","$1,513,667","$7,178,431",4,"$144,582",4,,,1:58,"Drama, Comedy",93,,Exclusive,
20069791,BLE,Paterson,,R,12/28/16,,"$2,152,738","$6,507,191","$8,659,929",4,"$92,499",4,,,1:53,Drama,95,,Exclusive,NY/LA
20067449,IDP,Hyena Road,,R,2016,,,,,,,4,,,2:00,Drama,,,Not Set,
20063128,CLA,"Outskirts, The",,PG13,2016,,,"$127,014","$127,014",,,4,,,1:35,Comedy,,,Not Set,
20070044,LGP,Arsenal,,R,01/06/17,,"$8,611","$40,805","$49,416",10,"$5,549",3,,,1:33,Susp/Th,0,,Limited,
20070380,WLG,Railroad Tigers,,NR,01/06/17,,"$211,720","$103,007,845","$103,219,565",43,"$111,350",3,,,2:03,"Act/Adv, Comedy",,,Limited,
20059811,SON,Underworld: Blood Wars,3D,R,01/06/17,SCG,"$30,353,973","$50,739,340","$81,093,313",3070,"$13,688,751",3,2.20,1.70,1:31,"Act/Adv, Horror, Sci/Fant",20,B+,Wide,
20070069,IDP,100 Streets,,,01/13/17,,"$7,529",,"$7,529",10,"$6,514",4,,,1:33,Drama,41,,Limited,
20057551,IFC,Alone In Berlin,,R,01/13/17,,"$33,125","$1,431,282","$1,464,407",2,"$11,080",4,,,1:43,Drama,37,,Limited,
20067509,STX,"Bye Bye Man, The",,PG13,01/13/17,,"$22,395,806","$8,143,092","$30,538,898",2220,"$15,204,094",4,1.50,1.40,1:36,"Horror, Susp/Th",27,C,Wide,
20052488,PAR,Monster Trucks,3D,PG,01/13/17,,"$33,370,166","$31,123,749","$64,493,915",3119,"$14,174,039",4,2.40,2.10,1:44,"Child/Fam, Live Act",32,A,Wide,
20070031,FIP,Ok Jaanu,,NR,01/13/17,,"$355,922","$4,304,092","$4,660,014",121,"$256,616",4,,,2:15,"Drama, Art/For",,,Limited,
20064029,ORF,Sleepless,,R,01/13/17,,"$20,783,704","$11,976,622","$32,760,326",1803,"$9,771,305",4,2.10,1.80,1:35,"Susp/Th, Act/Adv, Drama",14,B+,Wide,
20070379,CHN,Some Like It Hot (Qing Sheng),,NR,01/13/17,,"$100,058","$94,813,508","$94,913,566",10,"$50,815",4,,,1:56,Rom Com,,,Limited,
20070025,MAG,Detour,,R,01/20/17,,"$1,788","$68,688","$70,476",5,$145,3,,,1:37,Susp/Th,33,,Limited,
20069615,SCL,"Red Turtle, The (Ani)",,PG,01/20/17,,"$921,974","$3,733,661","$4,655,635",3,"$21,010",3,,,1:20,Anim,92,,Exclusive,NYC & LA
20070095,OTL,"Resurrection Of Gavin Stone, The",,PG,01/20/17,BLP,"$2,303,792",,"$2,303,792",890,"$1,206,771",3,1.90,1.50,1:31,Comedy,42,,Wide,
20064128,UNI,Split,,PG13,01/20/17,BLP,"$138,291,365","$140,162,993","$278,454,358",3038,"$40,010,975",3,3.50,2.70,1:57,"Horror, Susp/Th",76,B+,Wide,
20069479,A24,Trespass Against Us,,R,01/20/17,,"$5,711","$239,760","$245,471",20,"$1,620",3,,,1:40,Drama,50,,Limited,
20029493,PAR,XXX: The Return Of Xander Cage,IMAX 3D,PG13,01/20/17,COL,"$44,898,413","$301,249,245","$346,147,658",3651,"$20,130,142",3,2.20,1.80,1:47,"Act/Adv, Susp/Th",43,A-,Wide,
20071959,KIN,"Force, The (2017)",,,01/22/17,,,,,,,3,,,1:33,Doc,,,Exclusive,
20070377,CHN,Buddies In India,,NR,01/27/17,,"$293,194","$110,660,872","$110,954,066",55,"$181,705",3,,,1:41,Comedy,,,Limited,
20065808,UNI,"Dog's Purpose, A",,PG,01/27/17,,"$64,508,620","$131,878,234","$196,386,854",3058,"$18,222,810",3,3.50,2.90,2:00,"Drama, Child/Fam, Comedy",34,A,Wide,
20062868,WEI,Gold,,R,01/27/17,,"$7,227,038","$6,937,070","$14,164,108",2166,"$3,471,316",3,2.10,1.50,2:01,"Drama, Susp/Th",39,B-,Wide,
20070378,WLG,Kung Fu Yoga,,NR,01/27/17,,"$364,966","$270,606,235","$270,971,201",14,"$111,929",3,,,1:48,"Act/Adv, Comedy",,,Limited,
20051953,SON,Resident Evil 6: The Final Chapter,IMAX 3D,R,01/27/17,SCG,"$26,830,068","$285,412,558","$312,242,626",3104,"$13,601,682",3,2.00,1.50,1:46,"Act/Adv, Sci/Fant",41,B,Wide,
20070713,CMG,"Salesman, The",,PG13,01/27/17,,"$2,402,067",,"$2,402,067",3,"$71,078",3,,,2:05,"Drama, Art/For, Susp/Th",,,Exclusive,NYC/LA
20069977,LIO,Un Padre No Tan Padre,,PG13,01/27/17,,"$2,156,047","$4,332,463","$6,488,510",312,"$978,894",3,,,1:34,Comedy,71,,Limited,
20069922,SCL,"Comedian, The",,R,02/03/17,,"$1,659,002","$42,941","$1,701,943",848,"$878,164",3,1.90,1.30,2:00,"Comedy, Drama",24,,Wide,
20070001,MAG,I Am Not Your Negro,,PG13,02/03/17,,"$7,123,919","$485,333","$7,609,252",43,"$686,378",3,,,1:35,Doc,97,,Limited,
20070086,SON,Journey To The West: The Demons Strike Back,3D,PG13,02/03/17,,"$880,346","$247,798,198","$248,678,544",67,"$463,883",3,,,1:49,"Drama, Act/Adv",50,,Limited,
20032957,PAR,Rings,,PG13,02/03/17,,"$27,793,018","$55,287,872","$83,080,890",2931,"$13,002,632",3,2.10,1.80,1:42,"Horror, Susp/Th",5,C-,Wide,
20067228,STX,"Space Between Us, The",,PG13,02/03/17,,"$7,885,294","$7,298,520","$15,183,814",2812,"$3,775,596",3,2.10,1.60,2:00,"Rom Dram, Act/Adv, Sci/Fant",18,A-,Wide,
20070376,CHN,Duckweed,,NR,02/10/17,,"$473,512","$152,874,130","$153,347,642",27,"$160,739",3,,,1:42,Drama,,,Limited,
20063291,UNI,Fifty Shades Darker,,R,02/10/17,,"$114,581,250","$266,547,533","$381,128,783",3710,"$46,607,250",3,2.50,1.70,1:51,Rom Dram,9,B+,Wide,
20063589,LIO,John Wick: Chapter 2,,R,02/10/17,,"$92,029,184","$79,510,703","$171,539,887",3113,"$30,436,123",3,3.00,2.20,2:02,Act/Adv,90,A-,Wide,
20070030,FIP,Jolly LLB 2,,NR,02/10/17,,"$1,654,254","$22,724,765","$24,379,019",173,"$774,355",3,,,2:20,"Drama, Art/For, Comedy",,,Limited,
20066588,SCL,Land Of Mine,,R,02/10/17,,"$435,266","$2,884,015","$3,319,281",3,"$21,506",3,,,1:40,"War, Art/For, Drama",79,,Exclusive,NYC & LA
20062672,WB,"Lego Batman Movie, The (Ani)",IMAX 3D,PG,02/10/17,,"$175,869,963","$136,429,523","$312,299,486",4088,"$53,003,468",3,3.30,2.70,1:44,"Anim, Child/Fam",91,A-,Wide,
20069911,FXS,"United Kingdom, A",,PG13,02/10/17,,"$3,902,185",,"$3,902,185",4,"$66,510",3,,,1:51,Rom Dram,85,,Exclusive,
20070034,IFC,American Fable,,,02/17/17,,"$8,801,940",,"$8,801,940",1428,"$2,837,978",4,,,1:37,"Susp/Th, Sci/Fant",67,,Limited,
20062968,FOX,"Cure For Wellness, A",,R,02/17/17,,"$8,106,986","$18,452,571","$26,559,557",2704,"$5,004,463",4,1.60,1.30,2:26,Horror,39,C+,Wide,
