Mcode,Dist,Picture,Format,Rtg,Rel Date,Prod Co,Domestic   Gross,International   Gross,Worldwide   Gross,Dom   Locs,Opng Wknd   Gross,Wknd   Days,Wknd   Multi,Wk   Multi,Run-  time,Genre,TM,CS,Pattern,Desc
19999227,UNI,Munich,,R,12/23/05,,"$47,541,352","$83,000,000","$130,541,352",532,"$6,040,860",4,7.90,5.00,2:44,"Drama, Susp/Th, Special",77,B+,Wide,500+ Runs
19997253,FXS,"Ringer, The",,PG13,12/23/05,,"$35,428,675","$5,000,000","$40,428,675",1829,"$7,702,439",4,4.60,2.60,1:34,Dark Com,,,Wide,
19998447,DIS,Casanova,,R,12/25/05,TOU,"$11,304,403","$26,400,000","$37,704,403",37,"$231,077",4,,,1:50,"Rom Com, Period",42,B,Limited,
19998967,NL,"New World, The",,PG13,12/25/05,,"$12,712,093","$17,800,000","$30,512,093",3,"$57,501",4,,,2:30,"Drama, Act/Adv, Period",60,D+,Exclusive,NYC & LA
19999250,WB,Rumor Has It,,PG13,12/25/05,VR,"$43,000,262","$46,844,703","$89,844,965",2815,"$7,515,531",4,5.70,2.90,1:37,Rom Com,20,B,Wide,
20002870,WEI,Wolf Creek,,R,12/25/05,DIM,"$16,188,180","$11,574,468","$27,762,648",1749,"$4,908,206",4,3.30,1.90,1:38,Horror,52,F,Wide,
20005000,DW,Match Point,,R,12/28/05,DW,"$23,151,529","$62,456,197","$85,607,726",8,"$529,434",4,,,2:04,Drama,,B-,Exclusive,NYC & LA
20002931,WEI,"Matador, The - WEIN",,R,12/30/05,,"$12,594,698","$4,700,000","$17,294,698",4,"$92,312",4,,,1:37,"Dark Com, Susp/Th",75,C+,Exclusive,NYC & LA
20007809,ROM,BloodRayne,,R,01/06/06,,"$1,792,400","$1,200,000","$2,992,400",985,"$1,550,000",3,1.20,1.00,1:34,"Act/Adv, Sci/Fant",4,,Wide,
20006904,TF,Fateless,,R,01/06/06,,"$196,857",,"$196,857",1,"$12,680",3,,,2:16,"Art/For, Drama",,,Exclusive,NYC
20003155,FOX,Grandma's Boy,,R,01/06/06,,"$6,090,172","$448,000","$6,538,172",2016,"$3,009,341",3,2.00,1.50,1:37,Comedy,16,B,Wide,
20007727,LIO,Hostel,,R,01/06/06,SCG,"$47,326,473","$33,900,000","$81,226,473",2195,"$19,556,099",3,2.40,1.90,1:35,Horror,58,C-,Wide,
20008767,IFC,Kill The Poor,,NR,01/06/06,,,,,1,,3,,,1:25,Comedy,,,Exclusive,NYC
20002771,REG,April's Shower,,R,01/13/06,,"$16,377",,"$16,377",5,"$11,566",4,,,1:38,Rom Com,,,Exclusive,NYC & LA
20008828,FR,Film Geek,,,01/13/06,,"$17,341",,"$17,341",1,"$5,415",4,,,1:18,Comedy,,,Exclusive,Portland; (NYC on 2/10)
19998828,DIS,Glory Road,,PG,01/13/06,,"$42,647,449","$291,000","$42,938,449",2222,"$16,927,589",4,2.50,2.30,1:54,"Drama, Bio, Sports",56,A,Wide,
20008848,PLM,Henri Cartier-Bresson: The Impassioned Eye,,NR,01/13/06,,"$29,710",,"$29,710",2,"$7,235",4,,,1:12,Doc,,,Exclusive,NYC & Boston
19999189,PAR,"Last Holiday, The",,PG13,01/13/06,,"$38,399,961","$4,900,000","$43,299,961",2514,"$15,508,779",4,2.50,2.20,1:48,"Comedy, Drama",54,A-,Wide,
20006501,TT,R Point,,R,01/13/06,,,,,,,4,,,1:47,"Act/Adv, Horror",,,Exclusive,
19996226,FOX,Tristan & Isolde,,PG13,01/13/06,FRA,"$14,734,633","$13,300,000","$28,034,633",1845,"$7,612,008",4,1.90,1.70,2:05,"Rom Dram, Period",32,B+,Wide,
20006361,NY,When The Sea Rises,,,01/13/06,,"$24,038",,"$24,038",2,"$8,058",4,,,1:30,"Art/For, Drama",,,Exclusive,
20009690,SNT,Dirty,,R,01/20/06,,"$274,245",,"$274,245",35,"$95,521",3,,,1:35,"Drama, Urb/Eth",,,Exclusive,
20008827,MPR,End Of The Spear,,PG13,01/20/06,,"$11,748,661","$50,546","$11,799,207",1163,"$4,281,388",3,2.70,2.20,1:51,Drama,41,,Wide,
20005720,WIP,Looking For Comedy In The Muslim World,,PG13,01/20/06,SLA,"$888,975",,"$888,975",161,"$429,223",3,,,1:38,Comedy,42,,Limited,
20009067,EMP,Perception,,,01/20/06,,,,,,,3,,,1:41,Drama,,,Exclusive,NYC
20008967,IFC,Pizza,,PG13,01/20/06,,"$5,716",,"$5,716",1,"$4,059",3,,,1:20,Comedy,,,Exclusive,
20008428,SLO,"Real Dirt On Farmer John, The",,NR,01/20/06,,"$34,298",,"$34,298",3,"$12,376",3,,,1:22,Doc,,,Exclusive,Chi / Minn
19996968,SON,Underworld: Evolution,,R,01/20/06,SCG,"$62,318,875","$49,275,738","$111,594,613",3207,"$26,857,181",3,2.30,1.90,1:46,"Act/Adv, Horror, Sci/Fant",14,B+,Wide,
20008388,FOX,"Visitation, The",,PG13,01/20/06,,,,,,,3,,,1:43,"Bio, Horror, Susp/Th",,,Not Set,
20004822,SCL,Why We Fight,,PG13,01/20/06,,"$1,439,972",,"$1,439,972",6,"$53,571",3,,,1:39,Doc,,,Exclusive,NYC & LA
20000310,DIS,Annapolis,,PG13,01/27/06,,"$17,127,992","$486,287","$17,614,279",1605,"$7,681,171",3,2.20,1.80,1:44,Drama,10,B+,Wide,
20003257,FOX,Big Momma's House 2,,PG13,01/27/06,NR,"$70,165,972","$68,100,000","$138,265,972",3261,"$27,736,056",3,2.50,2.20,1:39,"Comedy, Urb/Eth",5,A-,Wide,
20006760,MAG,Bubble,,R,01/27/06,,"$145,626","$28,135","$173,761",32,"$70,664",3,,,1:13,Drama,,,Limited,
20007001,FXS,Imagine Me And You,,R,01/27/06,,"$672,243","$1,841,899","$2,514,142",8,"$51,907",3,,,1:33,Rom Com,,,Limited,
20009108,KI,La Petite Jerusalem,,NR,01/27/06,,"$53,580",,"$53,580",1,"$4,649",3,,,1:37,"Art/For, Drama",,,Exclusive,NYC
20009250,WEL,Live Freaky! Die Freaky!,,,01/27/06,,"$11,290",,"$11,290",17,"$11,290",3,,,,"Anim, Dark Com",,,Limited,
19998947,IFC,Manderlay,,,01/27/06,,"$78,378","$503,041","$581,419",2,"$15,117",3,,,2:19,"Drama, Period",,,Exclusive,
19997924,UNI,Nanny McPhee,,PG,01/27/06,,"$47,144,110","$75,300,000","$122,444,110",1995,"$14,503,650",3,3.30,2.80,1:38,"Child/Fam, Comedy, Sci/Fant",73,A-,Wide,
20071097,IP,Paint It Yellow,,,01/27/06,,,,,,,3,,,,"Art/For, Comedy, Drama",,,Not Set,
19998848,DIS,Roving Mars,,G,01/27/06,,"$10,407,978","$496,000","$10,903,978",27,"$412,337",3,,,0:40,Doc,,,Limited,
20002427,PCH,Tristram Shandy: A Cock And Bull Story,,R,01/27/06,NEW,"$1,253,413","$1,996,610","$3,250,023",3,"$60,886",3,,,1:34,Comedy,,,Exclusive,NYC-LA-SF
20008849,PLM,Who Gets To Call It Art?,,NR,02/01/06,,"$30,034",,"$30,034",1,"$7,520",3,,,1:18,Doc,,,Exclusive,NYC
20009268,NY,Blossoms Of Fire,,NR,02/03/06,,"$24,680",,"$24,680",1,"$2,390",3,,,1:14,Doc,,,Exclusive,NYC
20001778,LIO,"Good Woman, A",,PG,02/03/06,,"$238,609","$4,829,047","$5,067,656",35,"$97,060",3,,,1:33,"Rom Com, Period",,,Limited,
20004702,FOC,Something New,,PG13,02/03/06,,"$11,468,568",,"$11,468,568",1265,"$4,879,736",3,2.40,1.90,1:40,"Rom Com, Urb/Eth",61,B+,Wide,
20001259,CLP,Tamara,,R,02/03/06,,"$206,871","$5,455,426","$5,662,297",14,"$29,157",3,,,1:31,Horror,,,Exclusive,NYC & LA
20008787,CH,"Tollbooth, The",,,02/03/06,,$45,,$45,1,$45,3,,,,Drama,,,Exclusive,NYC
20009269,IDP,What The Bleep!?: Down The Rabbit Hole,,NR,02/03/06,,"$138,913",,"$138,913",8,"$24,195",3,,,2:34,"Doc, Drama",,,Exclusive,
20005540,SON,When A Stranger Calls,,PG13,02/03/06,SCG,"$47,860,214","$19,106,773","$66,966,987",2999,"$21,607,203",3,2.20,1.90,1:37,"Susp/Th, Horror",9,B-,Wide,
19981987,UNI,Curious George,,G,02/10/06,IMG,"$58,360,760","$11,500,000","$69,860,760",2566,"$14,703,405",3,4.00,3.20,1:17,"Anim, Child/Fam, Comedy",69,A-,Wide,
19999667,NL,Final Destination 3,,R,02/10/06,,"$54,098,051","$63,600,000","$117,698,051",2880,"$19,173,094",3,2.80,2.10,1:32,"Horror, Susp/Th",45,B+,Wide,
19999251,WB,Firewall,,PG13,02/10/06,VR,"$48,751,189","$34,713,094","$83,464,283",2840,"$13,635,463",3,3.60,2.70,1:45,"Act/Adv, Drama, Susp/Th",19,B+,Wide,
20009170,IDP,London,,R,02/10/06,,"$20,361",,"$20,361",7,"$12,667",3,,,1:35,Drama,,,Exclusive,"NYC, LA, & Chicago"
20008268,PCL,Neil Young: Heart Of Gold,,PG,02/10/06,,"$1,904,606","$368,241","$2,272,847",4,"$53,908",3,,,1:43,"Doc, Music",90,,Exclusive,
19987081,SON,"Pink Panther, The - Sony",,PG,02/10/06,MCO,"$82,226,474","$76,624,883","$158,851,357",3477,"$20,220,412",3,4.10,3.20,1:32,Comedy,24,B,Wide,
20008807,CL,Through The Fire,,,02/10/06,,"$14,769",,"$14,769",8,"$14,769",3,,,,"Doc, Urb/Eth",,,Exclusive,NYC
20009751,STR,"Year Without Love, A",,NR,02/10/06,,"$24,381","$1,597","$25,978",1,"$3,435",3,,,1:35,"Art/For, Drama",,,Exclusive,NYC
20004260,TT,Battle In Heaven,,NR,02/17/06,,"$70,899",,"$70,899",2,"$20,351",4,,,1:35,"Art/For, Drama",,,Exclusive,NYC & LA
20005881,FOX,Date Movie,,PG13,02/17/06,NR,"$48,548,426","$36,200,000","$84,748,426",2896,"$21,812,384",4,2.20,2.00,1:22,Comedy,6,C+,Wide,
20002446,DIS,Eight Below,,PG,02/17/06,TOU,"$81,612,565","$39,688,071","$121,300,636",3066,"$24,968,601",4,3.30,2.80,1:52,"Drama, Act/Adv, Child/Fam",71,A,Wide,
20002099,SON,Freedomland,,R,02/17/06,REV,"$12,512,886","$2,100,000","$14,612,886",2361,"$6,707,111",4,1.90,1.60,1:42,Susp/Th,23,C+,Wide,
20008427,SLO,Illusion,,PG13,02/17/06,,"$9,261",,"$9,261",5,"$9,261",4,,,1:46,Drama,,,Exclusive,San Francisco
20001502,FXS,Night Watch,,R,02/17/06,,"$1,502,188","$32,400,000","$33,902,188",3,"$106,425",4,,,1:55,"Sci/Fant, Art/For, Susp/Th",,,Exclusive,
20006582,SON,"Second Chance, The",,PG13,02/17/06,TRP,"$455,764",,"$455,764",87,"$226,712",4,,,1:43,Drama,,,Limited,
20005900,ZEI,Sophie Scholl: The Final Days,,NR,02/17/06,,"$680,331",,"$680,331",1,"$17,310",4,,,2:00,"Art/For, Period",,,Exclusive,NYC
19997493,YFG,Winter Passing,,R,02/17/06,,"$107,492","$15,268","$122,760",7,"$28,091",4,,,1:38,Drama,,,Exclusive,NYC & LA
20009328,FNT,Street Fight,,,02/22/06,,"$21,927",,"$21,927",2,"$3,888",4,,,1:23,Doc,,,Exclusive,NYC; LA on 2/24
20007440,WEI,Doogal,,G,02/24/06,,"$7,578,946","$19,300,000","$26,878,946",2318,"$3,605,899",3,2.10,1.80,1:21,"Anim, Child/Fam",7,B-,Wide,
20009088,FIR,Little Fish - FIR,,NR,02/24/06,,"$6,127",,"$6,127",1,"$6,127",3,,,1:53,"Drama, Susp/Th",,,Exclusive,NYC
20003440,LIO,Madea's Family Reunion,,PG13,02/24/06,,"$63,257,940","$50,900","$63,308,840",2194,"$30,030,661",3,2.10,1.80,1:47,"Comedy, Drama, Urb/Eth",27,A,Wide,
20003196,NL,Running Scared - NL,,R,02/24/06,,"$6,855,137","$2,400,000","$9,255,137",1611,"$3,381,974",3,2.00,1.50,1:59,Drama,40,B,Wide,
20007080,MIR,Tsotsi,,R,02/24/06,,"$2,912,606",,"$2,912,606",6,"$76,324",3,,,1:34,"Drama, Susp/Th",,,Limited,
20002633,WEL,Unknown White Male,,PG13,02/24/06,,"$126,836",,"$126,836",4,"$24,591",3,,,1:20,Doc,,,Exclusive,NYC & LA
20009229,IFC,"Sorry, Haters",,,03/01/06,,"$7,129",,"$7,129",1,"$2,207",3,,,1:23,"Drama, Susp/Th",,,Exclusive,
20007870,WB,16 Blocks,,PG13,03/03/06,ALC,"$36,895,141","$31,585,821","$68,480,962",2706,"$11,855,260",3,3.10,2.40,1:41,"Act/Adv, Susp/Th",56,B+,Wide,
20002140,FOX,Aquamarine,,PG,03/03/06,,"$18,568,348","$4,400,000","$22,968,348",2512,"$7,482,669",3,2.50,2.20,1:49,"Comedy, Child/Fam, Sci/Fant",52,A-,Wide,
20006905,FOC,Dave Chappelle's Block Party,,R,03/03/06,,"$11,718,595","$348,116","$12,066,711",1200,"$6,214,723",3,1.90,1.50,1:43,"Music, Comedy, Urb/Eth",92,,Wide,
20001179,WB,Deep Sea,IMAX 3D,G,03/03/06,,"$46,411,280","$49,626,588","$96,037,868",43,"$700,213",3,,,0:40,Doc,91,,Limited,
20004941,SCL,Joyeux Noel (Merry Christmas),,PG13,03/03/06,,"$1,054,361","$19,197,603","$20,251,964",6,"$42,732",3,,,1:56,"Drama, Art/For",,,Exclusive,NYC & LA
19998747,SON,Ultraviolet,,PG13,03/03/06,SCG,"$18,535,812","$12,500,000","$31,035,812",2558,"$9,064,880",3,2.00,1.70,1:25,"Sci/Fant, Act/Adv, Horror",8,D+,Wide,
20009770,NY,Woman Is The Future Of Man,,NR,03/03/06,,"$11,938",,"$11,938",1,"$4,763",3,,,1:28,"Art/For, Rom Dram",,,Exclusive,NYC
19997453,PCL,Ask The Dust,,R,03/10/06,,"$743,847","$1,600,000","$2,343,847",7,"$68,779",3,,,1:57,"Rom Dram, Act/Adv",,,Exclusive,
20005100,WIP,Duck Season,,R,03/10/06,,"$147,551","$853,262","$1,000,813",6,"$24,658",3,,,1:25,Comedy,90,,Exclusive,NYC & LA
20005643,MAG,Evil,,,03/10/06,,"$15,530",,"$15,530",1,"$2,448",3,,,1:54,"Art/For, Drama",,,Exclusive,NYC & LA
20003010,PAR,Failure To Launch,,PG13,03/10/06,,"$88,715,192","$40,565,382","$129,280,574",3057,"$24,411,322",3,3.60,2.70,1:36,Rom Com,26,A-,Wide,
20010030,KMG,Game 6,,R,03/10/06,,"$129,664",,"$129,664",4,"$9,733",3,,,1:23,"Drama, Comedy",,,Exclusive,NYC & Boston
20004881,PLM,"Heart Is Deceitful Above All Things, The",,R,03/10/06,,"$29,058","$176,000","$205,058",2,"$10,000",3,,,1:37,Drama,,,Exclusive,NYC & LA
20005440,FXS,"Hills Have Eyes, The",,R,03/10/06,,"$41,778,863","$27,900,000","$69,678,863",2620,"$15,708,512",3,2.70,2.00,1:45,"Horror, Susp/Th",50,,Wide,
19998627,DIS,"Shaggy Dog, The",,PG,03/10/06,DIS,"$61,123,569","$26,000,000","$87,123,569",3501,"$16,310,058",3,3.70,2.70,1:39,"Child/Fam, Comedy",28,B+,Wide,
20009691,INC,Beyond Honor,,,03/17/06,,"$6,437",,"$6,437",2,"$1,114",3,,,1:41,Drama,,,Exclusive,NYC
20007887,TF,"Big Question, The",,,03/17/06,,"$2,249",,"$2,249",1,$466,3,,,1:06,Doc,,,Exclusive,NYC
20009710,FR,"Devil's Miner, The",,NR,03/17/06,,"$14,289",,"$14,289",1,"$4,393",3,,,1:22,"Art/For, Doc",,,Exclusive,NYC
19999188,SCL,Don't Come Knocking,,R,03/17/06,,"$440,793","$4,200,000","$4,640,793",6,"$30,630",3,,,2:05,"Drama, Act/Adv",,,Exclusive,NYC & LA
20008887,LIO,Don't Tell,,R,03/17/06,,"$29,015","$4,773,593","$4,802,608",5,"$13,805",3,,,2:00,Drama,,,Exclusive,NYC-LA-SF
20009771,FRE,Don't Trip...He Ain't Through With Me Yet!,,PG,03/17/06,,"$319,155",,"$319,155",54,"$164,926",3,,,1:17,"Comedy, Doc, Urb/Eth",,,Limited,
20007340,YFG,Find Me Guilty,,R,03/17/06,,"$1,173,703","$1,400,000","$2,573,703",439,"$608,804",3,,,2:04,Drama,,,Limited,Top 20 Mkts
20005601,PIC,Mirage,,,03/17/06,,"$2,241",,"$2,241",1,"$1,511",3,,,1:48,"Art/For, Drama",,,Exclusive,NYC
20010175,SLO,Rape Of The Soul,,R,03/17/06,,"$39,975",,"$39,975",8,"$15,602",3,,,2:20,Doc,,,Exclusive,"NYC, LA, Select Mkts"
20005041,PAR,She's The Man,,PG13,03/17/06,DW,"$33,721,908","$23,500,000","$57,221,908",2623,"$10,730,372",3,3.10,2.60,1:45,Comedy,44,B+,Wide,
20002773,REG,Summer Storm,,R,03/17/06,,"$95,300",,"$95,300",2,"$4,158",3,,,1:38,"Comedy, Art/For",,,Exclusive,San Francisco
20003279,NY,Take My Eyes,,NR,03/17/06,,"$27,812",,"$27,812",2,"$6,440",3,,,1:56,Drama,,,Exclusive,
20006860,FXS,Thank You For Smoking,,R,03/17/06,,"$24,793,509","$14,754,802","$39,548,311",5,"$262,923",3,,,1:32,Dark Com,,,Exclusive,
20001366,WB,V For Vendetta,IMAX,R,03/17/06,VIR,"$70,609,878","$62,525,019","$133,134,897",3365,"$25,642,340",3,2.80,2.10,2:12,"Susp/Th, Act/Adv",73,B+,Wide,
20009009,TF,"Zodiac, The - TF",,R,03/17/06,,"$45,148",,"$45,148",10,"$20,578",3,,,1:38,"Drama, Susp/Th",,,Limited,
19999769,IFC,American Gun,,R,03/22/06,,"$24,098",,"$24,098",1,"$9,355",3,,,1:35,Drama,,,Exclusive,NYC
20010651,SHD,"Beauty Academy Of Kabul, The",,NR,03/24/06,,"$225,448",,"$225,448",1,"$9,704",3,,,1:14,Doc,,,Exclusive,NYC
20005742,SCL,"Child, The",,R,03/24/06,,"$651,941","$4,700,000","$5,351,941",7,"$44,537",3,,,1:35,"Drama, Art/For",,,Exclusive,NYC & LA
20003860,UNI,"Inside Man, The",,R,03/24/06,,"$88,513,495","$95,900,000","$184,413,495",2818,"$28,954,945",3,3.10,2.40,2:09,"Drama, Susp/Th",86,B+,Wide,
20009590,LIO,Larry The Cable Guy: Health Inspector,,PG13,03/24/06,,"$15,680,099",,"$15,680,099",1710,"$6,922,767",3,2.30,1.90,1:29,Comedy,6,B+,Wide,
19999252,IFC,Lonesome Jim,,R,03/24/06,,"$154,187","$13,000","$167,187",2,"$13,798",3,,,1:37,"Comedy, Drama",,,Exclusive,NYC
20008607,DIS,Stay Alive,,PG13,03/24/06,HOL,"$23,086,480","$5,961,403","$29,047,883",2009,"$10,726,406",3,2.20,1.80,1:31,"Horror, Susp/Th",7,C+,Wide,
20009027,IFC,Drawing Restraint 9,,NR,03/29/06,,"$234,743","$1,259","$236,002",1,"$18,011",3,,,2:23,Art/For,,,Exclusive,NYC
20004526,WB,ATL,,PG13,03/31/06,,"$21,170,563","$29,679","$21,200,242",1602,"$11,554,404",3,1.80,1.60,1:47,"Urb/Eth, Drama",63,B,Wide,
20007967,TF,Awesome: I F***kn' Shot That!,,R,03/31/06,,"$162,538","$15,000","$177,538",18,"$18,074",3,,,1:33,"Doc, Music",,,Limited,
20002080,SON,Basic Instinct 2,,R,03/31/06,MCO,"$5,971,336","$32,700,000","$38,671,336",1453,"$3,201,420",3,1.90,1.40,1:54,Susp/Th,7,C,Wide,
20002971,FOC,Brick,,R,03/31/06,,"$2,075,743","$1,800,000","$3,875,743",2,"$83,574",3,,,1:57,"Drama, Susp/Th",,,Exclusive,NYC & LA
20006580,SCL,"Devil & Daniel Johnston, The",,PG13,03/31/06,,"$334,450","$96,532","$430,982",5,"$23,192",3,,,1:49,Doc,,,Exclusive,NYC & LA
20000292,FOX,Ice Age 2: The Meltdown (Ani),,PG,03/31/06,BLU,"$195,330,621","$460,100,000","$655,430,621",3963,"$68,033,544",3,2.90,2.40,1:30,"Anim, Child/Fam",56,A,Wide,
20009171,KI,Iron Island,,NR,03/31/06,,"$27,177",,"$27,177",3,"$3,093",3,,,1:25,"Art/For, Drama",,,Exclusive,NYC
20003560,IDP,Marilyn Hotchkiss' Ballroom Dancing And Charm...,,PG13,03/31/06,SAM,"$349,132",,"$349,132",38,"$92,668",3,,,1:43,"Comedy, Drama",,,Limited,
20002914,UNI,Slither,,R,03/31/06,,"$7,802,450","$5,000,000","$12,802,450",1945,"$3,880,270",3,2.00,1.60,1:34,Horror,84,B-,Wide,
20009128,IFC,I Am A Sex Addict,,NR,04/05/06,,"$115,694","$2,000","$117,694",1,"$10,691",3,,,1:38,"Doc, Drama",,,Exclusive,SF
20009409,TF,95 Miles To Go,,R,04/07/06,,"$3,195",,"$3,195",2,"$2,203",3,,,1:21,"Doc, Comedy",,,Exclusive,
20002386,SON,Benchwarmers,,PG13,04/07/06,REV,"$59,843,754","$5,100,000","$64,943,754",3274,"$19,656,429",3,3.00,2.30,1:25,"Comedy, Sports",11,B,Wide,
20008867,NY,Free Zone,,NR,04/07/06,,"$32,381",,"$32,381",2,"$8,618",3,,,1:30,Drama,,,Exclusive,
20002913,SCL,Friends With Money,,R,04/07/06,,"$13,368,437","$4,900,000","$18,268,437",28,"$589,332",3,,,1:28,Comedy,71,,Exclusive,NYC & LA
20005260,MGM,Lucky Number Slevin,,R,04/07/06,WEI,"$22,495,466","$33,895,371","$56,390,837",1984,"$7,031,921",3,3.20,2.40,1:49,"Susp/Th, Drama",51,B+,Wide,
20002950,FOC,On A Clear Day,,PG13,04/07/06,,"$191,033","$145,102","$336,135",5,"$17,303",3,,,1:38,Drama,,,Exclusive,
20008307,FXS,Phat Girlz,,PG13,04/07/06,,"$7,061,128","$340,000","$7,401,128",1060,"$3,109,924",3,2.30,1.80,1:38,"Comedy, Urb/Eth",24,,Wide,
20004201,STR,Simon - 2006,,NR,04/07/06,,"$4,055",,"$4,055",1,"$2,453",3,,,1:42,"Art/For, Comedy",,,Exclusive,
20003057,NL,Take The Lead,,PG13,04/07/06,,"$34,742,066","$31,710,520","$66,452,586",3009,"$12,051,277",3,2.90,2.20,1:57,"Bio, Drama, Urb/Eth",43,A-,Wide,
20008907,TF,When Do We Eat?,,R,04/07/06,,"$431,513",,"$431,513",48,"$134,006",3,,,1:26,"Comedy, Drama",,,Exclusive,NYC & LA
20010712,FRE,Abominable,,R,04/14/06,,"$1,810",,"$1,810",1,"$1,810",3,,,1:35,Horror,,,Exclusive,Seattle; 4/21 LA
20002632,LIO,Hard Candy,,R,04/14/06,,"$1,024,640","$5,800,000","$6,824,640",2,"$58,049",3,,,1:39,"Drama, Susp/Th",,,Exclusive,
20010592,MAG,Herbie Hancock: Possibilities,,NR,04/14/06,,"$2,493",,"$2,493",2,"$1,772",3,,,1:30,"Doc, Music",,,Exclusive,NYC & LA
20004560,MIR,Kinky Boots,,PG13,04/14/06,,"$1,822,428","$8,100,000","$9,922,428",9,"$77,529",3,,,1:46,Comedy,,,Exclusive,"NYC, LA, SF"
20008350,LIO,La Mujer de mi Hermano,,R,04/14/06,,"$2,808,241","$5,700,000","$8,508,241",206,"$1,018,750",3,,,1:33,"Art/For, Drama",,,Limited,
20009172,KI,Look Both Ways,,PG13,04/14/06,,"$116,283",,"$116,283",1,"$4,430",3,,,1:40,Drama,,,Exclusive,NYC
19998767,KLF,Nathalie,,,04/14/06,,"$31,008","$6,529,885","$6,560,893",2,"$10,351",3,,,,"Drama, Art/For",,,Exclusive,
19999307,PCH,"Notorious Bettie Page, The",,R,04/14/06,NEW,"$1,415,082","$200,000","$1,615,082",20,"$143,131",3,,,1:40,"Drama, Bio, Period",,,Exclusive,NYC-LA-SF
20009047,FRE,Preaching To The Choir,,PG13,04/14/06,,"$405,191",,"$405,191",143,"$190,865",3,,,1:57,"Comedy, Drama, Urb/Eth",,,Limited,
19995034,WEI,Scary Movie 4,,PG13,04/14/06,DIM,"$90,710,620","$87,600,000","$178,310,620",3602,"$40,222,875",3,2.30,1.80,1:23,Comedy,38,C+,Wide,
20000030,DIS,"Wild, The (Ani)",,G,04/14/06,,"$37,384,046","$65,000,000","$102,384,046",2854,"$9,684,809",3,3.90,2.70,1:22,"Anim, Child/Fam",19,B+,Wide,
20011092,RAM,"Celestine Prophecy, The",,PG,04/19/06,,"$1,214,661","$62,000","$1,276,661",2,"$25,297",3,,,1:40,"Drama, Act/Adv",,,Exclusive,SF & Seattle
20004522,UNI,American Dreamz,,PG13,04/21/06,,"$7,191,830","$9,300,000","$16,491,830",1500,"$3,667,420",3,2.00,1.60,1:47,Comedy,41,C-,Wide,
20009408,REG,In Her Line Of Fire,,R,04/21/06,,$884,,$884,2,$232,3,,,2:00,Drama,,,Exclusive,NYC
20010530,FR,Mongolian Ping Pong,,NR,04/21/06,,"$71,224",,"$71,224",2,"$3,252",3,,,1:42,"Art/For, Comedy",,,Exclusive,NYC
20002911,FOX,"Sentinel, The",,PG13,04/21/06,NR,"$36,280,697","$41,800,000","$78,080,697",2822,"$14,367,854",3,2.50,2.00,1:48,"Drama, Susp/Th, Special",34,B,Wide,
20004120,SON,Silent Hill,,R,04/21/06,TRI,"$46,982,632","$51,562,550","$98,545,182",2926,"$20,152,598",3,2.30,1.90,2:05,"Horror, Susp/Th",29,C,Wide,
20005661,MAG,Somersault,,NR,04/21/06,,"$92,214",,"$92,214",5,"$21,566",3,,,1:46,Drama,,,Exclusive,NYC & LA
20009048,FRE,Standing Still,,R,04/21/06,,"$30,142",,"$30,142",15,"$12,762",3,,,1:30,Comedy,,,Limited,
20010591,INC,Stolen,,,04/21/06,,"$132,596",,"$132,596",1,"$6,250",3,,,1:25,Doc,,,Exclusive,NYC
20006503,TT,"Death Of Mr. Lazarescu, The",,R,04/26/06,,"$80,301",,"$80,301",1,"$5,880",3,,,2:33,"Art/For, Dark Com, Drama",,,Exclusive,
20010151,IFC,Three Times,,NR,04/26/06,,"$151,922",,"$151,922",4,"$14,197",3,,,2:10,"Art/For, Rom Dram",,,Exclusive,NYC
20002487,LIO,Akeelah And The Bee,,PG,04/28/06,,"$18,848,430","$213,780","$19,062,210",2195,"$6,011,585",3,3.10,2.60,1:52,"Drama, Child/Fam, Urb/Eth",83,A+,Wide,
20003785,PLM,Clean,,R,04/28/06,,"$139,420",,"$139,420",2,"$14,953",3,,,1:51,"Drama, Art/For",,,Exclusive,NYC
20003784,REG,Guys and Balls,,R,04/28/06,,"$28,324",,"$28,324",3,"$7,425",3,,,1:46,"Art/For, Comedy, Sports",,,Exclusive,NYC & LA
20005781,FRE,Killer Diller,,PG13,04/28/06,,"$20,795",,"$20,795",32,"$17,346",3,,,1:33,Drama,,,Limited,
20004400,TT,Lady Vengeance,,R,04/28/06,,"$211,667",,"$211,667",2,"$9,850",3,,,1:54,"Art/For, Susp/Th",,,Exclusive,NYC
20001636,MAG,"Lost City, The",,R,04/28/06,,"$2,484,186","$939,071","$3,423,257",18,"$191,560",3,,,2:23,"Drama, Period",,,Limited,
20003015,SON,RV,,PG,04/28/06,COL,"$71,726,025","$15,802,148","$87,528,173",3639,"$16,414,767",3,4.40,3.60,1:42,"Child/Fam, Comedy",,B+,Wide,
20002061,DIS,Stick It,,PG13,04/28/06,DIS,"$26,910,736","$5,100,000","$32,010,736",2038,"$10,803,610",3,2.50,2.20,1:45,"Comedy, Sports",30,B+,Wide,
20007547,UNI,United 93,,R,04/28/06,,"$31,483,450","$44,800,000","$76,283,450",1795,"$11,478,360",3,2.70,2.10,1:51,Drama,91,A-,Wide,
20006740,FXS,Water - FXS,,PG13,04/28/06,,"$5,529,144","$2,800,000","$8,329,144",5,"$56,280",3,,,1:58,"Drama, Art/For",,,Limited,
