Mcode,Dist,Picture,Format,Rtg,Rel Date,Prod Co,Domestic   Gross,International   Gross,Worldwide   Gross,Dom   Locs,Opng Wknd   Gross,Wknd   Days,Wknd   Multi,Wk   Multi,Run-  time,Genre,TM,CS,Pattern,Desc
19940976,FL,Head Above Water,,PG13,06/25/97,,"$32,212","$51,793","$84,005",10,"$11,589",3,,,1:32,"Art/For, Dark Com, Susp/Th",,,Limited,
19942799,STR,Contempt-Reissue 97,,NR,06/27/97,,"$706,604",,"$706,604",2,"$33,284",3,,,1:43,"Art/For, Drama",,,Exclusive,NYC
19941271,PAR,Face/Off,,R,06/27/97,,"$112,276,146","$133,400,000","$245,676,146",2621,"$23,387,530",3,4.80,3.20,2:18,"Act/Adv, Sci/Fant, Susp/Th",,B+,Wide,
19970427,CH,"Innocent Sleep, The",,,06/27/97,,"$8,225",,"$8,225",3,"$5,279",3,,,,"Art/For, Susp/Th",,,Exclusive,NYC & LA
19942980,STR,Late Bloomers,,,06/27/97,,"$100,453","$1,378,697","$1,479,150",3,"$13,736",3,,,1:45,Rom Com,,,Exclusive,1 Run Each:Houston-Dallas-Austin
19940241,SON,Men In Black,,PG13,07/02/97,COL,"$251,006,721","$338,700,000","$589,706,721",3020,"$51,068,455",3,4.90,3.30,1:38,"Sci/Fant, Act/Adv, Comedy",,B+,Wide,2000 Runs
19942171,FOX,Out To Sea - Fox,,PG13,07/02/97,,"$26,942,180","$1,500,000","$28,442,180",1734,"$5,887,675",3,4.60,3.10,1:49,Comedy,,B+,Wide,
19942175,WB,Wild America,,PG,07/02/97,MC,"$7,342,923","$129,633","$7,472,556",1812,"$1,810,586",3,4.10,2.20,1:46,"Child/Fam, Act/Adv, Drama",,A,Wide,
19942713,LIO,Guantanamera,,NR,07/04/97,,"$903,840",,"$903,840",3,"$8,851",3,,,1:50,"Art/For, Rom Com, Drama",,,Exclusive,Miami & Ft. Lauderdale
19970688,GVF,4 Little Girls,,NR,07/09/97,,"$130,146",,"$130,146",1,"$13,528",3,,,1:42,"Doc, Urb/Eth",,,Exclusive,NYC
19970507,CH,Brilliant Lies,,NR,07/11/97,,"$22,524",,"$22,524",1,"$6,110",3,,,1:33,"Art/For, Drama",,,Exclusive,LA
19700602,WB,Contact,,PG,07/11/97,,"$100,830,116","$73,936,217","$174,766,333",1923,"$20,584,908",3,4.90,3.20,2:30,"Sci/Fant, Drama",,A-,Wide,Sneak 7/5
19942623,MIR,Shall We Dance?,,PG,07/11/97,,"$9,499,091","$1,351,623","$10,850,714",5,"$88,106",3,,,1:58,"Art/For, Comedy, Drama",,,Exclusive,NYC & LA
19970687,CHP,Shooting Porn,,,07/11/97,,"$132,776",,"$132,776",1,"$12,648",3,,,,Art/For,,,Exclusive,NYC
19941780,UNI,"Simple Wish, A",,PG,07/11/97,,"$8,345,056","$987,815","$9,332,871",1676,"$2,731,880",3,3.10,1.90,1:29,"Child/Fam, Comedy, Sci/Fant",,B,Wide,
19942923,MEG,"This World, Then The Fireworks",,R,07/11/97,ORI,"$51,618",,"$51,618",5,"$19,906",3,,,1:40,"Art/For, Drama, Susp/Th",,,Exclusive,NYC & LA
19970837,SCL,Thrill Ride: The Science Of Fun,IMAX,G,07/11/97,,"$18,799,251",,"$18,799,251",3,"$56,951",3,,,0:38,"Doc, Act/Adv",,,Exclusive,
19942432,DIS,George Of The Jungle,,PG,07/16/97,DIS,"$105,263,257","$69,200,000","$174,463,257",2391,"$16,540,791",3,6.40,3.70,1:31,"Child/Fam, Comedy",,B+,Wide,
19943055,MIR,Her Majesty Mrs. Brown,,PG,07/18/97,,"$9,173,046","$3,914,103","$13,087,149",6,"$76,268",3,,,1:45,"Art/For, Drama, Period",,,Exclusive,NYC & LA
19943008,PAR,"Kiss Me, Guido",,R,07/18/97,,"$1,918,497","$112,448","$2,030,945",5,"$114,682",3,,,1:31,"Art/For, Comedy",,,Exclusive,NYC-LA-SF - Sundance Film Fest.
19941499,DIS,Nothing To Lose,,R,07/18/97,TOU,"$44,480,039","$21,000,000","$65,480,039",1862,"$11,617,767",3,3.80,2.50,1:37,"Comedy, Act/Adv",,A-,Wide,
19942687,MIR,Operation Condor,,PG13,07/18/97,DIM,"$10,405,394","$5,105,462","$15,510,856",1532,"$4,731,751",3,2.20,1.60,1:30,"Art/For, Act/Adv",,,Wide,
19000124,IA,Swan Princess-Escape From Castle Mountain,,G,07/18/97,LEG,"$273,644","$1,565,775","$1,839,419",97,"$50,208",3,,,1:11,"Anim, Child/Fam, Music",,,Limited,
19942945,FXS,Star Maps,,R,07/23/97,,"$661,465",,"$661,465",5,"$63,477",3,,,1:35,"Art/For, Drama",,,Exclusive,5 Runs-Sundance Film Fest.
19940611,SON,Air Force One,,R,07/25/97,COL,"$172,955,409","$142,400,000","$315,355,409",2919,"$37,132,505",3,4.70,3.10,2:04,"Act/Adv, Drama, Special",,A,Wide,
19942973,FIR,Alive And Kicking,,R,07/25/97,,"$310,183",,"$310,183",4,"$21,322",3,,,1:40,"Art/For, Drama",,,Exclusive,NYC & LA
19942943,TMK,Box Of Moonlight,,R,07/25/97,,"$782,641","$15,396","$798,037",1,"$13,208",3,,,1:57,"Drama, Comedy, Sci/Fant",,,Exclusive,NYC
19970971,KIT,Day For Night-Reissue,,,07/25/97,,"$89,487",,"$89,487",1,"$17,297",3,,,,"Rom Com, Art/For, Drama",,,Exclusive,NYC
19942969,PAR,Good Burger,,PG,07/25/97,,"$23,712,993","$706,857","$24,419,850",1887,"$7,058,333",3,3.40,2.20,1:35,"Child/Fam, Comedy",,,Wide,
19942574,AE,"Winner, The",,R,07/25/97,,"$25,529",,"$25,529",3,"$12,639",3,,,1:32,"Art/For, Dark Com, Susp/Th",,,Exclusive,NYC-LA-SF
19942502,WB,187,,R,07/30/97,,"$5,727,130","$636,368","$6,363,498",1071,"$2,222,984",3,2.60,1.80,2:01,"Susp/Th, Drama, Urb/Eth",,C+,Wide,Wednesday Open
19942551,DIS,Air Bud,,PG,08/01/97,DIS,"$23,144,499","$3,448,151","$26,592,650",1674,"$4,720,516",3,4.90,2.90,1:37,"Child/Fam, Comedy, Sports",,A,Wide,
19943045,SCL,In The Company Of Men,,R,08/01/97,,"$2,804,473","$209,109","$3,013,582",8,"$100,006",3,,,1:35,"Drama, Art/For, Comedy",,,Exclusive,NYC & LA
19942460,MIR,Love Serenade,,R,08/01/97,,"$604,523","$431,074","$1,035,597",,"$49,853",3,,,1:41,"Art/For, Dark Com",,,Exclusive,NYC & LA
19942042,FOX,Picture Perfect,,PG13,08/01/97,,"$31,407,873","$13,220,734","$44,628,607",1707,"$7,809,026",3,4.00,2.50,1:40,Rom Com,,B-,Wide,
19941396,NL,Spawn,,PG13,08/01/97,,"$54,972,622","$28,000,000","$82,972,622",2536,"$21,210,131",3,2.60,1.90,1:37,"Sci/Fant, Act/Adv",,C+,Wide,
19942007,USA,Def Jam's How To Be A Player,,R,08/06/97,GRM,"$14,009,398",,"$14,009,398",702,"$4,206,656",3,3.30,2.40,1:33,"Comedy, Urb/Eth",,,Wide,
19942594,USA,Career Girls,,R,08/08/97,OCT,"$2,416,734","$1,624,056","$4,040,790",8,"$93,303",3,,,1:27,"Art/For, Comedy, Drama",,,Exclusive,NYC & LA
19942727,WB,"Conspiracy Theory, The",,R,08/08/97,,"$75,982,834","$67,198,195","$143,181,029",2806,"$19,313,565",3,3.90,2.70,2:15,"Act/Adv, Susp/Th, Special",,B+,Wide,
19942505,WB,Free Willy III-The Rescue,,PG,08/08/97,NR,"$3,446,539","$6,560,508","$10,007,047",1258,"$992,651",3,3.50,1.90,1:26,"Child/Fam, Drama",,B+,Wide,
19971704,CH,Molom-A Legend Of Mongolia,,NR,08/08/97,,"$13,320",,"$13,320",1,"$6,764",3,,,1:33,"Art/For, Sci/Fant",,,Exclusive,NYC
19971562,NA,Soul In The Hole,,NR,08/08/97,,"$30,697",,"$30,697",6,"$14,077",3,,,1:37,"Doc, Drama",,,Exclusive,NYC
19942566,FXS,"Full Monty, The",,R,08/13/97,,"$45,948,975","$212,000,000","$257,948,975",6,"$176,585",3,,,1:31,"Art/For, Comedy",,A-,Exclusive,NYC & LA
19942327,MIR,Cop Land,,R,08/15/97,,"$44,862,187","$27,732,308","$72,594,495",2233,"$13,510,482",3,3.30,2.20,1:45,"Susp/Th, Drama",,B-,Wide,Cannes Film Fest.
19000114,STR,"Delta, The",,NR,08/15/97,,"$111,090",,"$111,090",2,"$18,134",3,,,1:25,"Art/For, Drama",,,Exclusive,NYC & LA
19942640,PAR,Event Horizon,,R,08/15/97,,"$26,673,242","$23,286,112","$49,959,354",2311,"$9,511,915",3,2.80,2.00,1:36,"Sci/Fant, Act/Adv, Susp/Th",,D+,Wide,
19942749,ART,Mon Homme,,,08/15/97,,"$98,014",,"$98,014",2,"$11,294",3,,,,"Art/For, Drama",,,Exclusive,NYC
19942751,MGM,Paperback Romance,,R,08/15/97,GOL,"$151,068",,"$151,068",4,"$13,939",3,,,1:29,"Art/For, Rom Com",,,Exclusive,NYC & LA
19942641,WB,Steel,,PG13,08/15/97,,"$1,710,972","$91,083","$1,802,055",1260,"$870,068",3,2.00,1.30,1:38,"Child/Fam, Act/Adv, Sci/Fant",,B,Wide,1260 Runs
19943067,ZEI,Conspirators Of Pleasure,,,08/20/97,,"$65,237",,"$65,237",1,"$6,373",3,,,,Art/For,,,Exclusive,NYC
19943062,AE,Dirty Dancing - 10th Anniversary,,PG13,08/22/97,,"$507,892",,"$507,892",54,"$162,378",3,,,1:37,"Drama, Music",,,Limited,
19000135,ZEI,Fire,,,08/22/97,,"$536,458","$3,628","$540,086",3,"$22,053",3,,,1:44,"Art/For, Drama",,,Exclusive,NYC
19941734,DIS,G.I. Jane,,R,08/22/97,HOL,"$48,169,156","$51,980,230","$100,149,386",1945,"$11,094,241",3,4.30,3.00,2:05,"Drama, Susp/Th",,A-,Wide,900-1000 Snks 8/9 & 8/16
19942110,UNI,Leave It To Beaver,,PG,08/22/97,,"$10,925,060",,"$10,925,060",1880,"$3,252,450",3,3.40,2.30,1:29,"Child/Fam, Comedy",,B,Wide,
19942568,SON,Masterminds,,PG13,08/22/97,COL,"$1,935,539","$1,508,984","$3,444,523",1186,"$1,014,606",3,1.90,1.30,1:46,"Comedy, Act/Adv",,B-,Wide,1200 Runs
19942668,MIR,Mimic,,R,08/22/97,DIM,"$25,480,490","$13,100,000","$38,580,490",2255,"$7,818,208",3,3.30,2.40,1:45,"Sci/Fant, Horror, Susp/Th",,C-,Wide,
19942096,NL,Money Talks,,R,08/22/97,,"$40,922,619","$6,084,535","$47,007,154",2005,"$10,654,369",3,3.80,2.90,1:35,"Comedy, Act/Adv",,A,Wide,
19000134,IA,Pippi Longstocking,,G,08/22/97,LEG,"$505,335","$6,721,616","$7,226,951",73,"$62,196",3,,,1:15,"Anim, Art/For, Child/Fam",,,Limited,
19942410,PAR,"Smile Like Yours, A",,R,08/22/97,,"$3,330,352","$152,405","$3,482,757",582,"$1,163,576",3,2.90,2.10,1:41,"Comedy, Drama",,B-,Wide,
19943033,LIO,Sunday,,NR,08/22/97,,"$451,304",,"$451,304",4,"$25,682",3,,,1:33,"Art/For, Drama, Susp/Th",,,Exclusive,NYC & LA
19942307,MGM,Hoodlum,,R,08/27/97,,"$23,499,102","$404,298","$23,903,400",1833,"$8,126,768",3,2.90,2.40,2:10,"Susp/Th, Drama, Urb/Eth",,B,Wide,
19942534,MIR,She's So Lovely,,R,08/27/97,,"$7,273,664","$1,336,401","$8,610,065",1,"$3,020,015",3,,,1:37,Drama,,D+,Exclusive,NYC & LA-8/29 Wide
19940715,SON,Excess Baggage,,PG13,08/29/97,COL,"$14,515,490","$939,106","$15,454,596",2211,"$6,309,583",4,2.30,2.00,1:38,Rom Com,,B-,Wide,
19942009,UNI,Kull The Conqueror,,PG13,08/29/97,,"$6,112,613","$324,497","$6,437,110",2091,"$3,450,145",4,1.80,1.50,1:34,"Act/Adv, Sci/Fant",,B-,Wide,
19971261,LIO,Texas Chainsaw-Next Generation-Reissue,,R,08/29/97,,"$141,626",,"$141,626",23,"$53,111",4,,,1:26,Horror,,,Limited,
19971542,CH,Trojan Eddie,,NR,08/29/97,,"$21,264",,"$21,264",2,"$11,867",4,,,1:45,"Art/For, Drama",,,Exclusive,NYC
19941295,WB,Fire Down Below,,R,09/05/97,,"$16,228,448","$12,741,702","$28,970,150",2336,"$6,073,094",3,2.70,2.00,1:45,"Act/Adv, Susp/Th",,B-,Wide,
19942960,IDM,Gravesend,,R,09/05/97,,"$55,966",,"$55,966",2,"$16,022",3,,,1:25,"Drama, Susp/Th",,,Exclusive,NYC
19942543,FL,Julian Po,,PG13,09/05/97,,"$51,942",$827,"$52,769",75,"$33,148",3,,,1:18,"Art/For, Dark Com",,,Limited,
19971095,KI,"Keeper, The",,NR,09/05/97,,"$21,750",,"$21,750",2,"$8,285",3,,,,"Art/For, Drama",,,Exclusive,NYC
19942885,STR,Latin Boys Go To Hell,,NR,09/05/97,,"$199,033",,"$199,033",2,"$24,335",3,,,1:26,"Art/For, Drama",,,Exclusive,LA
19942118,MIR,Mouth To Mouth,,R,09/05/97,,"$53,070",,"$53,070",4,"$24,256",3,,,1:44,"Art/For, Comedy",,,Exclusive,NYC & LA
19972186,AL,Riding The Rails,,NR,09/05/97,,"$48,476",,"$48,476",1,"$5,047",3,,,1:12,Doc,,,Exclusive,LA
19971094,KI,Capitaine Conan,,NR,09/10/97,,"$20,648",,"$20,648",1,"$2,295",3,,,,"Art/For, Drama",,,Exclusive,NYC
19943050,LIO,Bandwagon,,NR,09/12/97,,"$44,544",,"$44,544",12,"$22,189",3,,,1:39,"Art/For, Comedy",,,Limited,
19972230,RIC,Delinquent,,NR,09/12/97,,"$6,425","$43,220","$49,645",3,"$3,484",3,,,1:24,"Art/For, Drama",,,Exclusive,LA
19942816,FIR,Different For Girls,,R,09/12/97,,"$300,645",,"$300,645",14,"$52,816",3,,,1:41,"Art/For, Comedy, Drama",,,Limited,NYC-LA-SF
19943086,SON,"Disappearance Of Garcia Lorca, The",,R,09/12/97,TRP,"$272,150",,"$272,150",30,"$90,025",3,,,1:54,"Drama, Susp/Th",,,Limited,
19942851,MGM,"End Of Violence, The",,R,09/12/97,,"$386,673","$1,758,694","$2,145,367",5,"$64,154",3,,,2:02,"Art/For, Drama, Susp/Th",,,Exclusive,
19000130,POL,"Game, The",,R,09/12/97,,"$48,323,648","$64,591,411","$112,915,059",2403,"$14,337,029",3,3.40,2.50,2:08,"Susp/Th, Drama",,B-,Wide,
19942982,STR,"Self-Made Hero, A",,NR,09/12/97,,"$120,948",,"$120,948",2,"$10,347",3,,,1:45,"Art/For, Comedy",,,Exclusive,NYC
19971239,PC,Sleepy Heads,,R,09/12/97,,"$2,200",,"$2,200",1,$592,3,,,1:26,"Art/For, Dark Com",,,Exclusive,LA
19972429,CE,Yo Soy Del Son A La Salsa,,,09/12/97,,"$60,700",,"$60,700",18,"$38,600",3,,,,"Art/For, Doc",,,Limited,LA & Miami
19943032,7AR,"Long Way Home, The",,NR,09/17/97,,"$60,509",,"$60,509",7,"$10,606",3,,,2:00,Doc,,,Exclusive,LA - 9/19 NYC
19942986,ZEI,My Sex Life,,,09/17/97,,"$37,820",,"$37,820",1,"$8,569",3,,,,"Art/For, Drama",,,Exclusive,NYC
19942245,SCL,"Myth Of Fingerprints, The",,R,09/17/97,,"$523,025",,"$523,025",3,"$30,533",3,,,1:33,"Drama, Comedy",,,Exclusive,NYC - 3 Runs
19971543,LIO,Aaron's Magic Village,,G,09/19/97,,"$35,818",,"$35,818",19,"$19,091",3,,,1:20,"Anim, Art/For, Child/Fam",,,Limited,
19970508,CH,Eye Of God,,R,09/19/97,,"$91,981",,"$91,981",1,"$1,665",3,,,1:24,"Art/For, Drama",,,Exclusive,Seattle
19972854,GUR,Follow The Bitch,,R,09/19/97,,"$30,694",,"$30,694",2,"$4,438",3,,,1:26,Comedy,,,Exclusive,San Diego
19942944,USA,Going All The Way,,R,09/19/97,GRM,"$113,069",,"$113,069",4,"$20,796",3,,,1:42,"Period, Drama",,,Exclusive,NYC & LA - Sundance Film Fest.
19942103,PAR,In And Out,,PG13,09/19/97,,"$63,856,929","$68,955,013","$132,811,942",1992,"$15,019,821",3,4.30,3.30,1:30,Comedy,,B,Wide,
19941919,FXS,Intimate Relations,,R,09/19/97,,"$53,662","$22,889","$76,551",3,"$7,294",3,,,1:45,"Art/For, Dark Com, Drama",,,Exclusive,NYC & LA
19942246,WB,L.A. Confidential,,R,09/19/97,NR,"$64,616,940","$63,907,721","$128,524,661",769,"$5,211,198",3,12.40,9.00,2:18,"Susp/Th, Drama",,A-,Wide,800 Runs
19972228,PC,Ratchet,,NR,09/19/97,,"$25,000",,"$25,000",3,"$1,739",3,,,1:54,"Art/For, Drama",,,Exclusive,LA
19942811,DIS,"Thousand Acres, A",,R,09/19/97,TOU,"$7,936,780","$2,000,000","$9,936,780",1208,"$2,931,762",3,2.70,2.00,1:45,Drama,,B-,Wide,
19942821,AE,Wes Craven's Wishmaster,,R,09/19/97,,"$15,738,769","$2,074,763","$17,813,532",2502,"$6,038,516",3,2.60,2.00,1:30,"Horror, Sci/Fant",,,Wide,
19942221,SON,"Assignment, The",,R,09/26/97,TRP,"$332,597","$1,654,321","$1,986,918",34,"$117,608",3,,,1:55,"Susp/Th, Act/Adv, Special",,,Regional,
19941879,FOX,"Edge, The",,R,09/26/97,,"$27,873,386","$5,529,227","$33,402,613",2351,"$7,733,445",3,3.60,2.70,2:01,"Susp/Th, Act/Adv, Drama",,B+,Wide,
19942638,USA,Kicked In The Head,,R,09/26/97,OCT,"$116,775",,"$116,775",102,"$61,812",3,,,1:26,"Drama, Comedy",,,Limited,
19972430,NA,"Lay Of The Land, The",,R,09/26/97,,"$5,982",,"$5,982",2,"$4,630",3,,,1:34,"Art/For, Comedy, Drama",,,Exclusive,NYC & LA
19942095,DW,"Peacemaker, The",,R,09/26/97,DW,"$41,197,401","$69,200,000","$110,397,401",2362,"$12,311,939",3,3.30,2.60,2:02,"Susp/Th, Act/Adv, Drama",,B+,Wide,
19942857,FOX,Soul Food,,R,09/26/97,,"$43,700,855","$234,495","$43,935,350",1339,"$11,197,897",3,3.90,3.10,1:54,"Comedy, Drama, Urb/Eth",,A+,Wide,
19973080,SKU,Staccato Purr Of The Exhaust,,,09/26/97,,"$5,988",,"$5,988",1,"$3,389",3,,,1:33,"Art/For, Dark Com",,,Exclusive,LA
19942754,LIO,Stag,,R,09/26/97,,"$17,304",,"$17,304",17,"$14,087",3,,,,"Art/For, Drama, Susp/Th",,,Limited,
19940993,FXS,"Ice Storm, The",,PG13,09/27/97,,"$7,885,782","$4,090,277","$11,976,059",3,"$75,183",3,,,1:53,Drama,,,Exclusive,NYC-Saturday Opening
19942939,SCL,"Fast, Cheap And Out Of Control",,PG,10/03/97,,"$878,960",,"$878,960",2,"$23,665",3,,,1:20,"Art/For, Doc",,,Exclusive,NYC & LA
19972934,FR,Forgotten Silver,,NR,10/03/97,,"$26,459",,"$26,459",1,"$1,740",3,,,0:53,"Art/For, Dark Com",,,Exclusive,NYC
19941467,PAR,Kiss The Girls,,R,10/03/97,,"$60,527,873","$37,700,000","$98,227,873",2271,"$13,215,167",3,4.60,3.50,1:57,Susp/Th,,B+,Wide,9/27/97 1000 Sneaks
19942664,MGM,"Locusts, The",,R,10/03/97,ORI,"$40,158",,"$40,158",12,"$17,787",3,,,2:03,"Drama, Susp/Th",,,Limited,NYC & LA
19973079,ROC,"Lovemaster, The",,R,10/03/97,,"$3,991",,"$3,991",1,"$2,670",3,,,1:24,Rom Com,,,Exclusive,LA
19942894,USA,"Matchmaker, The",,R,10/03/97,GRM,"$3,392,080","$1,184,490","$4,576,570",705,"$1,378,930",3,2.50,1.90,1:36,"Rom Com, Art/For",,,Wide,
19971361,STR,Nenette Et Boni,,NR,10/03/97,,"$62,575",,"$62,575",1,"$6,508",3,,,1:43,"Art/For, Drama",,,Exclusive,NYC
19972935,FR,Project Grizzly,,,10/03/97,,"$5,000",,"$5,000",1,$228,3,,,,"Art/For, Doc",,,Exclusive,LA
19942927,SON,U-Turn,,R,10/03/97,TRI,"$6,682,098","$7,253,189","$13,935,287",1230,"$2,730,440",3,2.40,1.80,2:05,"Dark Com, Act/Adv, Drama",,C+,Wide,1500 Runs
19942434,DIS,Washington Square,,PG,10/05/97,HOL,"$1,851,761","$139,392","$1,991,153",2,"$14,352",3,,,1:55,"Drama, Period",,,Exclusive,NYC - Sunday Opening
19942924,NY,Deep Crimson,,NR,10/08/97,,"$54,167",,"$54,167",1,"$3,145",3,,,1:49,"Art/For, Dark Com, Susp/Th",,,Exclusive,NYC
19942686,MGM,Gang Related,,R,10/08/97,ORI,"$5,906,773","$117,814","$6,024,587",1260,"$2,443,237",3,2.40,1.90,1:51,"Drama, Susp/Th, Urb/Eth",,C+,Wide,
19942356,SON,Seven Years In Tibet,,PG13,10/08/97,TRI,"$37,957,682","$114,539,660","$152,497,342",3,"$10,020,378",3,3.80,2.90,2:11,"Drama, Act/Adv, Bio",,A-,Wide,NYC-LA-Toronto-10/10 Wide
19000097,USA,Year Of The Horse,,R,10/08/97,OCT,"$256,552",,"$256,552",1,"$11,179",3,,,1:46,"Art/For, Doc, Music",,,Exclusive,NYC
19973077,IDM,Dancehall Queen,,NR,10/10/97,,"$232,508",,"$232,508",3,"$40,627",3,,,1:37,"Art/For, Drama",,,Exclusive,NYC
19942938,MIR,"House Of Yes, The",,R,10/10/97,,"$626,057",,"$626,057",4,"$63,266",3,,,1:30,"Dark Com, Art/For",,,Exclusive,NYC & LA - Sundance Film Fest.
19942998,TUR,Lilies,,NR,10/10/97,,"$298,416",,"$298,416",4,"$28,781",3,,,1:32,"Art/For, Drama, Period",,,Exclusive,NYC
19970510,IA,Love Always,,R,10/10/97,LEG,"$21,854",,"$21,854",32,"$14,750",3,,,1:31,"Art/For, Rom Com",,,Limited,
19942536,NL,Most Wanted,,R,10/10/97,,"$6,391,946","$2,153,617","$8,545,563",2098,"$2,836,490",3,2.30,1.70,1:39,"Act/Adv, Susp/Th",,C+,Wide,
19940231,MGM,Napoleon,,G,10/10/97,GOL,"$193,720","$2,981,922","$3,175,642",40,"$47,686",3,,,1:21,"Art/For, Act/Adv, Child/Fam",,,Limited,
19942235,DIS,Rocket Man,,PG,10/10/97,TOU,"$15,448,043","$110,999","$15,559,042",1836,"$4,472,937",3,3.50,2.70,1:34,"Comedy, Sci/Fant",,B,Wide,
19942547,NL,Boogie Nights,,R,10/12/97,,"$26,400,640","$14,519,071","$40,919,711",2,"$50,202",3,,,2:27,"Comedy, Drama",,C,Exclusive,NYC & LA
19970707,KI,Happy Together,,NR,10/12/97,,,,,,,3,,,1:33,"Art/For, Drama",,,Exclusive,NYC-Sunday Opening
19941459,USA,Bean,,PG13,10/17/97,GRM,"$45,319,423","$205,900,000","$251,219,423",242,"$2,152,350",3,,,1:29,Comedy,,,Limited,Canadian Opening
19943006,WB,Breaking Up,,PG,10/17/97,RV,"$11,893","$90,867","$102,760",2,"$4,493",3,,,1:35,Rom Com,,,Test,Atlanta & Austin
19942345,WB,"Devil's Advocate, The",,R,10/17/97,NR,"$60,944,660","$101,270,425","$162,215,085",2161,"$12,170,536",3,5.00,3.70,2:18,"Susp/Th, Drama",,B,Wide,
19942725,FL,Gummo,,R,10/17/97,,"$116,799",,"$116,799",3,"$19,820",3,,,1:28,"Art/For, Drama",,,Exclusive,NYC-LA-Toronto
19942929,SON,I Know What You Did Last Summer,,R,10/17/97,COL,"$72,236,157","$56,699,167","$128,935,324",2524,"$15,818,645",3,4.60,3.60,1:40,"Horror, Susp/Th",,B-,Wide,1500 Runs
19971238,PC,Kiss And Tell,,NR,10/17/97,,"$2,050",,"$2,050",1,$258,3,,,1:30,"Art/For, Dark Com",,,Exclusive,LA
19941652,DIS,Playing God,,R,10/17/97,TOU,"$4,166,918","$15,645","$4,182,563",1479,"$1,937,374",3,2.20,1.60,1:34,"Susp/Th, Act/Adv, Drama",,C,Wide,
19972206,BAN,Telling Lies In America,,PG13,10/17/97,,"$318,809",,"$318,809",2,"$11,470",3,,,1:41,"Art/For, Bio, Drama",,,Exclusive,NYC - 2 Runs
19973386,CS,Tudjman,,,10/17/97,,"$1,423",,"$1,423",1,$629,3,,,,Doc,,,Exclusive,LA
19973388,MAR,Bugis Street,,NR,10/22/97,,"$22,736",,"$22,736",1,"$3,360",3,,,1:38,"Art/For, Dark Com, Drama",,,Exclusive,SF
19943012,NY,"Beaumarchais, The Scoundrel",,NR,10/24/97,,"$435,751",,"$435,751",8,"$27,216",3,,,1:40,"Art/For, Bio, Drama",,,Exclusive,NYC & LA
19941669,PAR,Fairy Tale... A True Story,,PG,10/24/97,,"$14,059,077","$5,450,432","$19,509,509",1058,"$3,515,323",3,4.00,3.30,1:38,"Art/For, Child/Fam, Sci/Fant",,B+,Wide,
19941598,SON,Gattaca,,PG13,10/24/97,COL,"$12,532,777","$6,497,636","$19,030,413",1279,"$4,320,202",3,2.90,2.20,1:52,"Sci/Fant, Susp/Th",,B-,Wide,
19942223,FOX,"Life Less Ordinary, A",,R,10/24/97,,"$4,366,722","$7,904,676","$12,271,398",1207,"$2,007,279",3,2.20,1.60,1:44,"Rom Com, Art/For, Drama",,C+,Wide,
19971744,LIO,"Twilight Of The Golds, The",,PG13,10/24/97,,"$20,931",,"$20,931",4,"$8,593",3,,,1:32,Drama,,,Exclusive,
19973387,WEL,Wonderland-FLR,,NR,10/24/97,,"$4,434",,"$4,434",3,"$2,551",3,,,1:20,Doc,,,Exclusive,NYC & LA
19973453,NOV,Buscando Un Sueno,,,10/29/97,,"$461,661",,"$461,661",21,"$150,341",3,,,,Art/For,,,Limited,21 Runs NYC
19973449,GLA,Habit,,,10/29/97,,"$18,855",,"$18,855",2,"$2,157",3,,,,Art/For,,,Exclusive,LA
19940371,AE,Critical Care,,R,10/31/97,,"$221,193",,"$221,193",10,"$43,380",3,,,1:45,"Drama, Dark Com",,,Limited,NYC-LA-SF-Boston-Chicago
19971747,IA,Grizzly Mountain,,G,10/31/97,LEG,"$344,476",,"$344,476",142,"$111,609",3,,,1:36,"Child/Fam, Act/Adv",,,Limited,
19941289,LIO,"I Love You, I Love You Not",,PG13,10/31/97,,"$20,677",,"$20,677",6,"$10,587",3,,,1:32,"Drama, Art/For",,,Exclusive,NYC-LA-Seattle-Minneapolis
19972954,KIT,Nueba Yol-Bajo La Nueva Ley,,NR,10/31/97,,"$793,112",,"$793,112",10,"$93,143",3,,,1:45,"Art/For, Comedy",,,Exclusive,
19942988,MGM,"Red Corner, The",,R,10/31/97,,"$22,459,274","$16,506,984","$38,966,258",2244,"$7,403,362",3,3.00,2.30,2:02,"Susp/Th, Drama",,B,Wide,
19700515,PAR,Switchback,,R,10/31/97,,"$6,492,660","$413,247","$6,905,907",1128,"$2,704,568",3,2.40,1.80,1:58,"Act/Adv, Drama, Susp/Th",,B-,Wide,
19942466,SON,"Wind In The Willows, The",,G,10/31/97,COL,"$95,018",,"$95,018",65,"$72,844",3,,,1:30,"Art/For, Act/Adv, Sci/Fant",,,Limited,
19942620,FOX,Cold Around The Heart,,R,11/07/97,,"$1,308",,"$1,308",1,$552,3,,,1:36,"Susp/Th, Act/Adv",,,Exclusive,NYC
19973706,GMP,"Deli, The",,NR,11/07/97,,"$5,675",,"$5,675",1,"$4,015",3,,,1:39,Comedy,,,Exclusive,NYC
19996106,UNK,Dust Of Life,,,11/07/97,,,,,,,3,,,1:25,Art/For,,,Limited,
19942895,TMK,Eve's Bayou,,R,11/07/97,,"$14,842,388",,"$14,842,388",659,"$3,287,846",3,4.50,3.40,1:49,"Drama, Urb/Eth",,,Wide,
