Mcode,Dist,Picture,Format,Rtg,Rel Date,Prod Co,Domestic   Gross,International   Gross,Worldwide   Gross,Dom   Locs,Opng Wknd   Gross,Wknd   Days,Wknd   Multi,Wk   Multi,Run-  time,Genre,TM,CS,Pattern,Desc
20041850,MAG,Roadie,,R,01/06/12,,"$7,825",,"$7,825",1,"$2,661",3,,,1:35,Drama,68,,Exclusive,NYC
20041684,IFC,Loosies,,PG13,01/11/12,,"$3,519",,"$3,519",1,$966,3,,,1:28,"Drama, Comedy",25,,Exclusive,NYC
20041944,DIS,Beauty And The Beast (Ani) - Reissue,3D,G,01/13/12,DSA,"$47,617,067","$16,737,632","$64,354,699",2625,"$22,213,922",4,2.10,1.90,1:24,"Anim, Child/Fam, Music",91,,Wide,
20035924,UNI,Contraband,,R,01/13/12,,"$66,528,000","$29,700,000","$96,228,000",2863,"$28,515,480",4,2.30,2.00,1:50,"Susp/Th, Act/Adv",47,A-,Wide,
20035084,WB,Joyful Noise,,PG13,01/13/12,ALC,"$30,932,113","$449,352","$31,381,465",2735,"$13,802,308",4,2.20,2.00,1:58,"Music, Comedy, Drama",38,A-,Wide,
20032896,OSC,We Need To Talk About Kevin,,R,01/13/12,,"$1,738,692","$8,070,348","$9,809,040",2,"$55,506",4,,,1:51,Susp/Th,82,,Exclusive,NYC
20070895,WRK,"Flowers Of War, The",,,01/20/12,,"$311,434","$95,544,549","$95,855,983",30,"$48,558",3,,,,"Drama, Art/For",,,Limited,
20029754,REL,Haywire,,R,01/20/12,,"$18,942,396","$14,783,978","$33,726,374",2439,"$8,425,370",3,2.20,1.70,1:33,"Act/Adv, Susp/Th",82,D+,Wide,
20040624,FOX,Red Tails,,PG13,01/20/12,,"$49,876,377","$605,874","$50,482,251",2512,"$18,782,154",3,2.70,2.10,2:05,"Act/Adv, Period, War",34,A,Wide,
20029216,SON,Underworld: Awakening,IMAX 3D,R,01/20/12,SCG,"$62,321,039","$97,800,000","$160,121,039",3078,"$25,306,725",3,2.50,1.90,1:29,"Act/Adv, Horror, Sci/Fant",29,A-,Wide,
20069713,CHN,"Viral Factor, The",,NR,01/20/12,,"$220,145","$25,459,468","$25,679,613",22,"$63,235",3,,,2:02,Susp/Th,,,Limited,
20069773,ERE,Agneepath,,NR,01/26/12,,"$1,986,748",,"$1,986,748",132,"$1,140,464",3,,,2:54,"Drama, Act/Adv",,,Limited,
20070420,CHN,"All's Well, End's Well 2011",,NR,01/27/12,,"$47,920","$15,887,727","$15,935,647",20,"$24,467",3,,,1:55,Rom Com,,,Limited,
20039684,IFC,Declaration Of War,,NR,01/27/12,,"$59,100",,"$59,100",6,"$12,791",3,,,1:50,"Art/For, Drama",86,,Exclusive,NYC
20040944,ORF,"Grey, The",,R,01/27/12,,"$51,580,136","$36,766,285","$88,346,421",3185,"$19,665,101",3,2.60,2.00,1:57,"Act/Adv, Susp/Th",78,B-,Wide,
20043126,RKM,"Inconsistent Truth, An",,PG,01/27/12,,"$56,582",,"$56,582",1,"$20,733",3,,,1:29,Doc,,,Exclusive,
20034805,LIO,Man On A Ledge,,PG13,01/27/12,,"$18,620,000","$31,737,433","$50,357,433",2998,"$8,001,932",3,2.30,1.80,1:42,"Act/Adv, Susp/Th",26,B+,Wide,
20031896,LIO,One For The Money,,PG13,01/27/12,LAK,"$26,414,527","$12,192,060","$38,606,587",2737,"$11,515,790",3,2.30,1.80,1:31,"Act/Adv, Rom Com",3,B-,Wide,
20040984,ANC,"Wicker Tree, The",,R,01/27/12,,,,,10,,3,,,1:36,"Horror, Susp/Th",,,Limited,
20033924,UNI,Big Miracle,,PG,02/03/12,,"$20,157,300","$5,053,927","$25,211,227",2129,"$7,760,205",3,2.60,2.20,1:47,"Act/Adv, Child/Fam, Drama",71,A-,Wide,
20038704,FOX,Chronicle,,PG13,02/03/12,,"$64,575,175","$62,100,000","$126,675,175",2907,"$22,004,098",3,2.90,2.30,1:24,"Sci/Fant, Susp/Th",84,B,Wide,
20041849,MAG,"Innkeepers, The",,R,02/03/12,MAG,"$78,396","$685,376","$763,772",20,"$29,557",3,,,1:41,Horror,76,,Limited,
20038164,IFC,Kill List,,,02/03/12,,"$29,063",,"$29,063",2,"$9,838",3,,,1:35,Horror,74,,Exclusive,NYC
20042465,IFC,Perfect Sense,,R,02/03/12,,"$2,959","$537,502","$540,461",1,"$1,567",3,,,1:29,"Rom Dram, Susp/Th",49,,Exclusive,NYC
20039505,CBS,"Woman In Black, The",,PG13,02/03/12,,"$54,333,290","$86,855,931","$141,189,221",2855,"$20,874,072",3,2.60,2.20,1:36,"Horror, Susp/Th",63,B-,Wide,
20071268,GKI,Chico & Rita,,NR,02/10/12,,,,,,,3,,,1:34,"Anim, Art/For, Music",,,Exclusive,"NY, SF, CHI, LA"
20069841,UTV,Ek Main Aur Ekk Tu,,NR,02/10/12,,"$1,155,545",,"$1,155,545",111,"$637,100",3,,,2:20,Comedy,,,Limited,
20037644,SCL,In Darkness,,R,02/10/12,,"$1,038,733","$6,545,662","$7,584,395",3,"$27,413",3,,,2:25,"Art/For, Period",,,Exclusive,NYC - LA
20030980,WB,Journey 2: The Mysterious Island,IMAX 3D,PG,02/10/12,NL,"$103,871,825","$231,396,881","$335,268,706",3470,"$27,335,363",3,3.80,3.10,1:34,"Act/Adv, Child/Fam, Sci/Fant",42,A-,Wide,
20071198,DAD,Return,,NR,02/10/12,,"$16,124",,"$16,124",3,"$6,717",3,,,1:37,Drama,,,Exclusive,NY
20033764,UNI,Safe House,,R,02/10/12,,"$126,373,434","$83,156,802","$209,530,236",3119,"$40,172,720",3,3.10,2.30,1:50,"Act/Adv, Susp/Th",53,A-,Wide,
20037884,FOX,Star Wars: Episode I - The Phantom Menace,3D,PG,02/10/12,,"$43,456,382","$60,000,000","$103,456,382",2655,"$22,469,932",3,1.90,1.70,2:11,"Sci/Fant, Act/Adv",,,Wide,
20035944,SON,"Vow, The",,PG13,02/10/12,SCG,"$125,014,030","$71,100,000","$196,114,030",2958,"$41,202,458",3,3.00,2.00,1:44,Rom Dram,28,B,Wide,
20071269,ALA,Bullhead,,R,02/17/12,,,,,,,4,,,2:04,"Drama, Art/For",,,Limited,
20030013,SON,Ghost Rider: Spirit Of Vengeance,3D,PG13,02/17/12,COL,"$51,774,002","$95,694,609","$147,468,611",3174,"$25,470,773",4,2.00,1.80,1:36,Act/Adv,15,C+,Wide,
20037145,DIS,"Secret World Of Arrietty, The  (Ani)",,G,02/17/12,,"$19,202,743","$132,000,000","$151,202,743",1522,"$8,684,864",4,2.20,1.90,1:34,"Anim, Art/For, Child/Fam",93,A-,Wide,
20040484,IDP,Thin Ice,,R,02/17/12,ATP,"$790,421","$1,202","$791,623",53,"$217,444",4,,,1:54,"Susp/Th, Dark Com",69,,Limited,
20031816,FOX,This Means War,,PG13,02/17/12,,"$54,760,791","$101,700,000","$156,460,791",3189,"$20,006,912",4,2.70,2.20,1:38,"Rom Com, Act/Adv",26,A-,Wide,
20038165,WEI,Undefeated,,PG13,02/17/12,,"$562,218","$10,029","$572,247",5,"$42,247",4,,,1:50,Doc,94,,Exclusive,
20039884,REL,Act Of Valor,,R,02/24/12,,"$70,012,847","$14,076,614","$84,089,461",3039,"$24,476,632",3,2.90,2.20,1:41,Act/Adv,31,A,Wide,
20042484,IFC,"Forgiveness Of Blood, The",,NR,02/24/12,,"$126,700",,"$126,700",3,"$26,724",3,,,1:49,"Art/For, Drama",86,,Exclusive,NYC
20037504,LIO,Gone,,PG13,02/24/12,,"$11,682,205","$8,561,025","$20,243,230",2186,"$4,770,360",3,2.40,2.00,1:34,Susp/Th,13,C+,Wide,
20044244,FRE,"Tomorrow, When The War Began",,R,02/24/12,,"$8,108",,"$8,108",10,"$3,172",3,,,1:44,"Act/Adv, Art/For",,,Limited,
20038585,LIO,Tyler Perry's Good Deeds,,PG13,02/24/12,,"$35,025,791","$359,508","$35,385,299",2132,"$15,583,924",3,2.20,1.90,1:51,"Rom Dram, Urb/Eth",27,A,Wide,
20033644,UNI,Wanderlust,,R,02/24/12,,"$17,450,535","$6,679,120","$24,129,655",2002,"$6,526,650",3,2.70,2.00,1:38,Comedy,60,B-,Wide,
20036904,FOC,Being Flynn,,R,03/02/12,,"$540,152","$226,345","$766,497",4,"$43,990",3,,,1:42,Drama,56,,Exclusive,NYC & LA
20029011,UNI,Dr. Seuss' The Lorax (Ani),IMAX 3D,PG,03/02/12,ILL,"$214,030,500","$134,800,000","$348,830,500",3729,"$70,217,070",3,3.00,2.60,1:26,"Anim, Child/Fam",57,A,Wide,
20043104,IFC,Last Days Here,,NR,03/02/12,,"$7,643",,"$7,643",1,"$2,671",3,,,1:31,Doc,83,,Exclusive,NYC
20033284,WB,Project X - WB,,R,03/02/12,,"$54,731,865","$47,953,394","$102,685,259",3055,"$21,051,363",3,2.60,1.90,1:28,Comedy,30,B,Wide,
20039604,IFC,"Snowtown Murders, The",,NR,03/02/12,,"$8,452","$1,120,933","$1,129,385",1,"$1,273",3,,,2:00,Susp/Th,89,,Exclusive,NYC
20040746,MAG,Tim And Eric's Billion Dollar Movie,,R,03/02/12,,"$201,436",,"$201,436",24,"$87,475",3,,,1:32,Comedy,41,,Limited,
20034704,GOL,Bending The Rules,,PG13,03/09/12,WWE,,,,,,3,,,1:24,Comedy,,,Limited,
20043284,IFC,"Decoy Bride, The",,PG,03/09/12,,$759,,$759,1,$542,3,,,1:29,Rom Com,24,,Exclusive,NYC
20039344,SCL,Footnote,,PG,03/09/12,,"$2,007,758",,"$2,007,758",2,"$47,528",3,,,1:46,"Art/For, Drama",91,,Exclusive,NYC - LA
20041644,ROA,Friends With Kids,,R,03/09/12,,"$7,251,073","$5,441,873","$12,692,946",369,"$2,019,083",3,,,1:40,Drama,62,,Limited,
20038845,MAG,Jiro Dreams Of Sushi,,PG,03/09/12,,"$2,552,478","$91,032","$2,643,510",2,"$42,035",3,,,1:21,"Art/For, Doc",95,,Exclusive,
20001939,DIS,John Carter,IMAX 3D,PG13,03/09/12,,"$73,078,100","$208,200,000","$281,278,100",3749,"$30,180,188",3,2.40,1.80,2:12,"Sci/Fant, Act/Adv",49,B+,Wide,
20041545,CBS,Salmon Fishing In The Yemen,,PG13,03/09/12,,"$9,047,980","$25,952,608","$35,000,588",18,"$225,894",3,,,1:51,Comedy,68,,Limited,
20040525,ORF,Silent House,,R,03/09/12,,"$12,754,783","$3,471,185","$16,225,968",2124,"$6,661,234",3,1.90,1.50,1:25,"Horror, Susp/Th",47,F,Wide,
20042825,MAG,Sound Of Noise,,R,03/09/12,,"$24,565",,"$24,565",3,"$5,877",3,,,2:00,"Art/For, Comedy",92,,Exclusive,
20019869,PAR,"Thousand Words, A",,PG13,03/09/12,DW,"$18,450,127","$2,259,213","$20,709,340",1890,"$6,176,280",3,3.00,2.20,1:31,Comedy,0,B-,Wide,
20025871,SON,21 Jump Street,,R,03/16/12,MCO,"$138,447,667","$63,100,000","$201,547,667",3121,"$36,302,612",3,3.80,2.80,1:50,"Act/Adv, Comedy",85,B,Wide,
20043704,LIO,Casa De Mi Padre,,R,03/16/12,PNT,"$5,909,483","$2,713,878","$8,623,361",382,"$2,287,239",3,,,1:24,Comedy,45,,Limited,
20032337,PVN,Jeff Who Lives At Home,,R,03/16/12,,"$4,269,426","$275,184","$4,544,610",254,"$855,709",3,,,1:23,Comedy,73,,Limited,
20039545,IFC,"Kid With A Bike, The",,PG13,03/16/12,,"$1,470,000","$6,424,284","$7,894,284",3,"$45,933",3,,,1:27,"Art/For, Drama",95,,Exclusive,NYC
20042487,MAG,Playback,,R,03/16/12,MAG,$264,,$264,1,$252,3,,,1:35,Horror,,,Exclusive,
20042824,ANC,Seeking Justice,,R,03/16/12,,"$410,819","$11,900,000","$12,310,819",231,"$249,912",3,,,1:45,"Susp/Th, Act/Adv",27,,Limited,
20043285,IFC,Brake,,R,03/21/12,,"$4,876","$124,254","$129,130",1,"$4,002",3,,,1:31,Susp/Th,42,,Exclusive,NYC
20048204,WB,Casablanca - Reissue 2012,,PG,03/21/12,,"$1,155,330","$33,230","$1,188,560",493,,3,,,1:42,"Rom Dram, War",0,,Wide,
20041667,IFC,4:44 Last Day On Earth,,R,03/23/12,,"$17,801","$31,467","$49,268",3,"$8,355",3,,,1:21,Rom Dram,60,,Exclusive,NYC & LA
20049144,MBF,"Deep Blue Sea, The",,R,03/23/12,,"$1,126,027",,"$1,126,027",31,"$123,841",3,,,1:38,"Drama, Rom Dram",79,,Limited,
20036004,LIO,"Hunger Games, The",IMAX,PG13,03/23/12,,"$408,010,692","$284,800,000","$692,810,692",4137,"$152,535,747",3,2.70,2.10,2:22,"Act/Adv, Drama, Sci/Fant",85,A,Wide,
20043125,IDP,October Baby,,PG13,03/23/12,GOL,"$5,357,328",,"$5,357,328",390,"$1,697,130",3,,,1:45,Drama,24,,Limited,
20043024,SCL,"Raid: Redemption, The",,R,03/23/12,,"$4,105,188","$4,662,944","$8,768,132",14,"$213,920",3,,,1:41,"Art/For, Act/Adv",84,,Exclusive,NYC & LA
20048205,WB,"Bodyguard, The - Reissue",,R,03/28/12,,"$61,020",,"$61,020",484,,3,,,2:09,"Drama, Susp/Th",,,Wide,
20042544,IDP,"Island President, The",,PG,03/28/12,GOL,"$76,398",,"$76,398",2,"$13,998",3,,,1:41,Doc,,,Exclusive,NYC
20039964,WEI,Bully - WEI,,PG13,03/30/12,,"$4,142,648","$62,980","$4,205,628",5,"$116,472",3,,,1:34,Doc,88,,Exclusive,NYC & LA
20041604,MAG,Goon,,R,03/30/12,MAG,"$4,168,528","$2,837,500","$7,006,028",31,"$49,076",3,,,1:31,"Comedy, Sports",,,Limited,
20042104,MIL,Intruders,,R,03/30/12,,"$69,136","$4,727,238","$4,796,374",33,"$40,746",3,,,,Horror,,,Limited,
20069708,CHN,Love In The Buff,,NR,03/30/12,,"$255,662","$15,251,271","$15,506,933",10,"$91,233",3,,,1:52,Rom Com,,,Limited,
20037466,REL,Mirror Mirror,,PG,03/30/12,,"$64,935,167","$114,819,578","$179,754,745",3603,"$18,132,085",3,3.60,2.50,1:46,"Child/Fam, Comedy",50,B+,Wide,
20033324,WB,Wrath Of The Titans,IMAX 3D,PG13,03/30/12,LGY,"$83,670,083","$221,389,174","$305,059,257",3545,"$33,457,188",3,2.50,1.90,1:39,"Sci/Fant, Act/Adv",25,B+,Wide,
20043944,IDP,People V. The State Of Illusion,,,Q1/2012,GOL,,,,,,3,,,1:26,Doc,,,Not Set,
20039484,PAR,Titanic,IMAX 3D,PG13,04/04/12,,"$57,884,114","$291,900,000","$349,784,114",2674,"$17,285,453",3,3.30,2.40,3:14,"Rom Dram, Period",,A+,Wide,
20069810,ERE,Housefull 2,,NR,04/05/12,,"$1,591,780",,"$1,591,780",121,"$847,132",3,,,2:25,Comedy,,,Limited,
20038247,UNI,American Reunion,,R,04/06/12,,"$57,011,521","$185,152,926","$242,164,447",3192,"$21,514,080",3,2.60,1.90,1:53,Comedy,44,B+,Wide,
20042224,IFC,ATM,,R,04/06/12,,"$3,010","$807,223","$810,233",2,"$2,034",3,,,1:30,Susp/Th,9,,Exclusive,NYC
20041605,SCL,Damsels In Distress,,PG13,04/06/12,,"$1,007,785","$39,780","$1,047,565",4,"$58,589",3,,,1:37,"Drama, Comedy",75,,Exclusive,NYC & LA
20041848,MAG,"Hunter, The",,R,04/06/12,,"$176,669",,"$176,669",4,"$19,032",3,,,1:41,Drama,,,Limited,
20043286,IFC,We Have A Pope,,NR,04/06/12,,"$548,115",,"$548,115",3,"$31,368",3,,,1:45,"Art/For, Comedy",,,Exclusive,NYC
20044304,ROA,Blue Like Jazz,,PG13,04/13/12,,"$595,018",,"$595,018",136,"$261,190",3,,,1:43,Comedy,39,,Limited,
20023483,LIO,"Cabin In The Woods, The",,R,04/13/12,,"$42,073,277","$29,685,305","$71,758,582",2811,"$14,743,614",3,2.90,2.20,1:35,"Horror, Comedy, Susp/Th",92,C,Wide,
20036144,ORF,Lockout,,PG13,04/13/12,,"$14,326,865","$21,089,577","$35,416,442",2308,"$6,231,836",3,2.30,1.80,1:35,"Sci/Fant, Act/Adv",32,B-,Wide,
20045185,MBF,Monsieur Lazhar,,,04/13/12,,"$5,826,017",,"$5,826,017",29,"$126,940",3,,,1:34,"Art/For, Drama",,,Exclusive,NYC & LA
20069722,CHN,"Simple Life, A",,NR,04/13/12,,"$178,246","$14,875,542","$15,053,788",9,"$43,372",3,,,1:59,Drama,,,Limited,
20025050,FOX,"Three Stooges, The",,PG,04/13/12,,"$44,338,224","$9,822,490","$54,160,714",3477,"$17,010,125",3,2.60,2.20,1:32,Comedy,41,B-,Wide,
20042604,ANC,Touchback,,PG13,04/13/12,,"$204,232",,"$204,232",50,"$66,993",3,,,2:02,"Sports, Drama, Sci/Fant",50,,Limited,
20022387,DIS,Chimpanzee,,G,04/20/12,DSN,"$28,972,764","$5,170,015","$34,142,779",1563,"$10,673,748",3,2.70,2.10,1:18,Doc,77,A,Wide,
20040565,SCL,Darling Companion,,PG13,04/20/12,,"$793,815","$282,516","$1,076,331",4,"$39,962",3,,,1:43,Comedy,17,,Exclusive,NYC & LA
20039464,IFC,Goodbye First Love,,,04/20/12,,"$95,000",,"$95,000",4,"$21,077",3,,,1:50,"Art/For, Rom Dram",69,,Exclusive,NYC
20044745,E1,Jesus Henry Christ,,PG13,04/20/12,,"$20,184",,"$20,184",3,"$8,193",3,,,1:35,Comedy,33,,Exclusive,LA
20029171,WB,"Lucky One, The",,PG13,04/20/12,VR,"$60,457,138","$38,924,312","$99,381,450",3155,"$22,518,358",3,2.70,2.10,1:41,Rom Dram,21,B+,Wide,
20043946,MAG,Marley,,PG13,04/20/12,MAG,"$1,413,480","$1,056,031","$2,469,511",42,"$262,004",3,,,2:25,"Doc, Bio",93,,Limited,
20042885,IFC,"Moth Diaries, The",,R,04/20/12,,"$3,838","$385,209","$389,047",2,"$2,276",3,,,1:22,"Horror, Sci/Fant",15,,Exclusive,NYC
20038944,SON,Think Like A Man,,PG13,04/20/12,SCG,"$91,547,205","$5,000,000","$96,547,205",2015,"$33,636,303",3,2.70,2.10,2:02,"Rom Com, Urb/Eth",49,A,Wide,
20043324,WB,To The Arctic,IMAX 3D,G,04/20/12,,"$14,560,838","$9,134,550","$23,695,388",50,"$270,228",3,,,0:40,Doc,63,,Limited,
20042105,MIL,Bernie,,PG13,04/27/12,,"$9,206,468","$697,859","$9,904,327",3,"$85,805",3,,,1:39,Dark Com,,,Exclusive,
20042384,IFC,Citizen Gangster,,NR,04/27/12,,$625,,$625,1,$625,3,,,1:45,"Act/Adv, Bio, Period",,,Exclusive,
20037966,UNI,"Five-Year Engagement, The",,R,04/27/12,,"$28,835,528","$25,660,662","$54,496,190",2936,"$10,610,060",3,2.70,2.00,,Rom Com,63,B-,Wide,
20037624,MAG,Headhunters,,R,04/27/12,,"$1,200,010",,"$1,200,010",4,"$43,013",3,,,1:40,"Art/For, Susp/Th",,,Limited,
20027853,SON,"Pirates! Band Of Misfits, The (Ani)",3D,PG,04/27/12,CSA,"$31,051,126","$89,000,000","$120,051,126",3358,"$11,137,734",3,2.80,2.40,1:28,"Anim, Child/Fam",86,B,Wide,
20037048,REL,"Raven, The",,R,04/27/12,,"$16,008,272","$14,759,646","$30,767,918",2203,"$7,289,642",3,2.20,1.70,1:43,"Susp/Th, Period",21,B,Wide,
20036006,LIO,Safe - LIO,,R,04/27/12,,"$17,142,080","$28,124,610","$45,266,690",2266,"$7,892,539",3,2.20,1.60,1:35,"Susp/Th, Act/Adv",52,B+,Wide,
20038864,FXS,Sound Of My Voice,,R,04/27/12,,"$408,015","$3,103","$411,118",5,"$36,134",3,,,1:25,Susp/Th,,,Exclusive,
20022724,DIS,"Avengers, The - DIS",IMAX 3D,PG13,05/04/12,MVL,"$624,084,758","$895,200,000","$1,519,284,758",4349,"$207,438,708",3,3.00,2.30,2:23,Act/Adv,92,A+,Wide,
20035605,FXS,"Best Exotic Marigold Hotel, The",,PG13,05/04/12,PP,"$46,412,021","$88,000,000","$134,412,021",27,"$737,051",3,,,2:04,Comedy,76,,Limited,
20042004,IFC,First Position,,,05/04/12,,"$1,014,071","$303,829","$1,317,900",5,"$48,024",3,,,1:35,Doc,95,,Exclusive,
20041764,IDP,Last Call At The Oasis,,PG13,05/04/12,ATP,"$42,423",,"$42,423",3,"$8,899",3,,,1:45,Doc,,,Limited,
20044767,MIL,"Little Bit Of Heaven, A",,PG13,05/04/12,,"$15,375","$4,895,066","$4,910,441",11,"$10,011",3,,,1:47,Rom Com,,,Exclusive,
20044766,MAG,Meeting Evil,,R,05/04/12,,$525,,$525,1,$181,3,,,1:29,Susp/Th,,,Limited,
20022470,WB,Dark Shadows,IMAX,PG13,05/11/12,VR,"$79,743,182","$166,305,888","$246,049,070",3755,"$29,685,274",3,2.70,2.10,1:53,"Susp/Th, Comedy",42,B-,Wide,
20043224,LIO,Girl In Progress,,PG13,05/11/12,PNT,"$2,609,412","$2,483,574","$5,092,986",322,"$1,384,078",3,,,1:30,"Comedy, Drama",30,,Limited,
20041664,MAG,God Bless America,,R,05/11/12,MAG,"$122,550","$249,727","$372,277",13,"$27,308",3,,,1:44,Dark Com,66,,Limited,
20044765,MAG,I Wish,,PG,05/11/12,,"$145,808",,"$145,808",5,"$10,919",3,,,2:08,"Art/For, Drama",85,,Exclusive,NYC & LA
20045264,FRE,"Road, The - FRE",,R,05/11/12,,"$92,476",,"$92,476",50,"$56,761",3,,,1:51,"Art/For, Horror",77,,Limited,
20045425,MAG,Steve Jobs: The Lost Interview,,NR,05/11/12,,"$105,710",,"$105,710",13,"$2,599",3,,,1:09,Doc,,,Limited,
20043924,ROA,Tonight You're Mine,,R,05/11/12,,"$6,255",,"$6,255",2,"$2,144",3,,,1:20,Comedy,38,,Exclusive,NYC & LA
20041824,SCL,Where Do We Go Now?,,PG13,05/11/12,,"$531,997","$5,907,867","$6,439,864",3,"$15,382",3,,,1:40,"Art/For, Rom Com",41,,Exclusive,NYC - LA
20036204,PAR,"Dictator, The",,R,05/16/12,,"$59,650,222","$125,585,598","$185,235,820",3003,"$17,435,092",3,3.40,2.40,1:23,Comedy,61,C,Wide,
20029774,UNI,Battleship,,PG13,05/18/12,,"$65,422,625","$240,260,122","$305,682,747",3690,"$25,534,825",3,2.60,2.00,1:55,Act/Adv,36,B,Wide,
20041846,MAG,Beyond The Black Rainbow,,R,05/18/12,,"$56,491",,"$56,491",2,"$4,957",3,,,1:50,Sci/Fant,64,,Exclusive,NYC
20041988,SCL,Hysteria,,R,05/18/12,,"$1,804,139","$6,047,615","$7,851,754",5,"$35,656",3,,,1:35,"Rom Com, Period",54,,Exclusive,NYC & LA
20039564,IFC,Polisse,,,05/18/12,,"$211,440","$21,523,049","$21,734,489",3,"$16,568",3,,,2:07,"Art/For, Drama",89,,Exclusive,NYC
20042744,IFC,"Samaritan, The",,R,05/18/12,,"$2,521","$154,344","$156,865",3,"$1,744",3,,,1:33,Susp/Th,23,,Exclusive,NYC
20045228,E1,Virginia,,R,05/18/12,,,"$9,729","$9,729",,,3,,,1:50,Drama,1,,Exclusive,NYC & LA
20038284,LIO,What To Expect When You're Expecting,,PG13,05/18/12,ALC,"$41,152,203","$43,802,230","$84,954,433",3021,"$10,547,068",3,3.90,2.70,1:50,Rom Com,23,B-,Wide,
20043484,WB,Chernobyl Diaries,,R,05/25/12,ALC,"$18,119,640","$24,917,001","$43,036,641",2433,"$9,355,124",4,1.90,1.60,1:26,"Horror, Susp/Th",25,D+,Wide,
20044664,IDP,Cowgirls 'N Angels,,PG,05/25/12,GOL,"$120,680",,"$120,680",50,"$71,399",4,,,,"Child/Fam, Drama",,,Limited,
20044884,WEI,Intouchables,,R,05/25/12,,"$13,185,153","$433,399,270","$446,584,423",4,"$137,004",4,,,1:53,"Art/For, Drama",75,,Exclusive,NYC & LA
20030636,SON,Men In Black III,IMAX 3D,PG13,05/25/12,COL,"$179,020,854","$445,700,000","$624,720,854",4248,"$69,254,717",4,2.60,2.20,1:46,"Sci/Fant, Act/Adv, Comedy",67,B+,Wide,
20039204,FOC,Moonrise Kingdom,,PG13,05/25/12,,"$45,512,466","$22,800,000","$68,312,466",4,"$686,179",4,,,1:34,Drama,94,,Exclusive,NYC & LA
20071265,KIN,5 Broken Cameras,,NR,05/30/12,,"$109,983",,"$109,983",1,"$6,674",4,,,1:30,"Doc, Art/For",,,Exclusive,NY
20044764,MAG,Apartment 143,,R,06/01/12,MAG,$383,,$383,1,$256,3,,,1:20,Drama,,,Limited,
20043884,CDM,Battlefield America,,PG13,06/01/12,,,"$95,150","$95,150",190,,3,,,1:46,Drama,,,Limited,
20071267,GKI,"Cat In Paris, A (Ani)",,PG,06/01/12,,,,,,,3,,,1:10,"Anim, Art/For",,,Limited,
20045944,ARC,For Greater Glory,,R,06/01/12,,"$5,672,848",,"$5,672,848",757,"$1,885,608",3,3.00,2.20,2:23,"Drama, Period",,,Wide,700+ theatres
20044024,ANC,High School,,R,06/01/12,,"$139,034",,"$139,034",200,"$82,740",3,,,1:33,Comedy,,,Limited,
20034684,RAD,Piranha 3DD,3D,R,06/01/12,DIM,"$376,512","$5,672,309","$6,048,821",86,"$182,237",3,,,1:23,"Horror, Susp/Th",,,Limited,
20035928,UNI,Snow White & The Huntsman,,PG13,06/01/12,,"$155,332,381","$245,300,000","$400,632,381",3773,"$56,217,700",3,2.80,2.10,2:07,"Act/Adv, Sci/Fant",46,B,Wide,
20042504,MAG,Bel Ami,,R,06/08/12,,"$120,462","$8,938,661","$9,059,123",16,"$38,018",3,,,1:42,"Rom Dram, Period",,,Limited,Top 10 Markets
20043705,FRE,Cartas A Elena,,PG,06/08/12,,"$8,511",,"$8,511",12,"$7,711",3,,,1:44,Drama,,,Limited,
20039806,FXS,Lola Versus,,R,06/08/12,,"$252,603","$125,986","$378,589",4,"$31,815",3,,,1:27,Rom Com,,,Exclusive,
20025990,PAR,Madagascar 3: Europe's Most Wanted (Ani),3D,PG,06/08/12,DWA,"$216,391,482","$525,700,000","$742,091,482",4258,"$60,316,738",3,3.60,2.50,1:32,"Anim, Child/Fam, Comedy",76,A,Wide,
20071146,ABR,Paul Williams Still Alive,,,06/08/12,,"$38,691",,"$38,691",1,"$6,116",3,,,,Doc,,,Exclusive,NY
20042786,IFC,"Peace, Love & Misunderstanding",,R,06/08/12,,"$590,700","$54,251","$644,951",31,"$105,960",3,,,1:32,Comedy,,,Limited,NYC
20036924,FOX,Prometheus,IMAX 3D,R,06/08/12,,"$126,477,084","$277,600,000","$404,077,084",3396,"$51,050,101",3,2.50,1.80,2:04,"Sci/Fant, Act/Adv",74,B,Wide,
20043624,FDT,Safety Not Guaranteed,,R,06/08/12,,"$4,010,957","$189,644","$4,200,601",9,"$97,762",3,,,1:25,Rom Com,,,Exclusive,
20071205,MBF,Marina Abramovic The Artist Is Present,,NR,06/13/12,,"$86,637",,"$86,637",1,"$11,041",3,,,1:46,Doc,,,Limited,
20029475,WB,Rock Of Ages,IMAX,PG13,06/15/12,NL,"$38,518,613","$20,868,771","$59,387,384",3470,"$14,437,269",3,2.70,1.90,2:03,Music,42,B,Wide,
20037824,SON,That's My Boy,,R,06/15/12,COL,"$36,931,089","$20,800,000","$57,731,089",3030,"$13,453,714",3,2.70,1.80,1:51,Comedy,23,B-,Wide,
20040444,IDP,"Woman In The Fifth, The",,R,06/15/12,ATP,"$113,800",,"$113,800",9,"$33,011",3,,,1:23,"Susp/Th, Art/For",,,Limited,
20041665,IFC,Your Sister's Sister,,R,06/15/12,,"$1,636,190","$800,101","$2,436,291",13,"$109,221",3,,,1:30,Drama,,,Limited,NYC
